result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size      122, 7470235 req, miss ratio 0.7332, byte miss ratio 0.7332
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size      366, 7470235 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size     1223, 7470235 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size     3669, 7470235 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size    12232, 7470235 req, miss ratio 0.0945, byte miss ratio 0.0945
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size    24464, 7470235 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size    48929, 7470235 req, miss ratio 0.0283, byte miss ratio 0.0283
result/tencentBlock.ns6209.oracleGeneral.zst LHD cache size    97858, 7470235 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size      122, 7470235 req, miss ratio 0.8087, byte miss ratio 0.8087
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size      366, 7470235 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size     1223, 7470235 req, miss ratio 0.4652, byte miss ratio 0.4652
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size     3669, 7470235 req, miss ratio 0.4539, byte miss ratio 0.4539
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size    12232, 7470235 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size    24464, 7470235 req, miss ratio 0.0589, byte miss ratio 0.0589
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size    48929, 7470235 req, miss ratio 0.0278, byte miss ratio 0.0278
result/tencentBlock.ns6209.oracleGeneral.zst clock2 cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size      122, 7470235 req, miss ratio 0.8157, byte miss ratio 0.8157
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size      366, 7470235 req, miss ratio 0.5734, byte miss ratio 0.5734
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size     1223, 7470235 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size     3669, 7470235 req, miss ratio 0.4592, byte miss ratio 0.4592
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size    12232, 7470235 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size    24464, 7470235 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size    48929, 7470235 req, miss ratio 0.0290, byte miss ratio 0.0290
result/tencentBlock.ns6209.oracleGeneral.zst LRU cache size    97858, 7470235 req, miss ratio 0.0166, byte miss ratio 0.0166
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size      122, 7470235 req, miss ratio 0.7983, byte miss ratio 0.7983
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size      366, 7470235 req, miss ratio 0.5262, byte miss ratio 0.5262
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size     1223, 7470235 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size     3669, 7470235 req, miss ratio 0.4514, byte miss ratio 0.4514
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size    12232, 7470235 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size    24464, 7470235 req, miss ratio 0.0448, byte miss ratio 0.0448
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size    48929, 7470235 req, miss ratio 0.0266, byte miss ratio 0.0266
result/tencentBlock.ns6209.oracleGeneral.zst LeCaR cache size    97858, 7470235 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size      122, 7470235 req, miss ratio 0.6937, byte miss ratio 0.6937
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size      366, 7470235 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size     1223, 7470235 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size     3669, 7470235 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size    12232, 7470235 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size    24464, 7470235 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size    48929, 7470235 req, miss ratio 0.0284, byte miss ratio 0.0284
result/tencentBlock.ns6209.oracleGeneral.zst Cacheus cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size      122, 7470235 req, miss ratio 0.8260, byte miss ratio 0.8260
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size      366, 7470235 req, miss ratio 0.6046, byte miss ratio 0.6046
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size     1223, 7470235 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size     3669, 7470235 req, miss ratio 0.4618, byte miss ratio 0.4618
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size    12232, 7470235 req, miss ratio 0.1621, byte miss ratio 0.1621
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size    24464, 7470235 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size    48929, 7470235 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns6209.oracleGeneral.zst FIFO cache size    97858, 7470235 req, miss ratio 0.0200, byte miss ratio 0.0200
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size      122, 7470235 req, miss ratio 0.8118, byte miss ratio 0.8118
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size      366, 7470235 req, miss ratio 0.5617, byte miss ratio 0.5617
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size     1223, 7470235 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size     3669, 7470235 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size    12232, 7470235 req, miss ratio 0.1170, byte miss ratio 0.1170
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size    24464, 7470235 req, miss ratio 0.0482, byte miss ratio 0.0482
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size    48929, 7470235 req, miss ratio 0.0287, byte miss ratio 0.0287
result/tencentBlock.ns6209.oracleGeneral.zst Clock cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size      122, 7470235 req, miss ratio 0.7244, byte miss ratio 0.7244
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size      366, 7470235 req, miss ratio 0.5337, byte miss ratio 0.5337
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size     1223, 7470235 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size     3669, 7470235 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size    12232, 7470235 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size    24464, 7470235 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size    48929, 7470235 req, miss ratio 0.0281, byte miss ratio 0.0281
result/tencentBlock.ns6209.oracleGeneral.zst ARC cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size      122, 7470235 req, miss ratio 0.7057, byte miss ratio 0.7057
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size      366, 7470235 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size     1223, 7470235 req, miss ratio 0.4468, byte miss ratio 0.4468
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size     3669, 7470235 req, miss ratio 0.3662, byte miss ratio 0.3662
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size    12232, 7470235 req, miss ratio 0.0823, byte miss ratio 0.0823
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size    24464, 7470235 req, miss ratio 0.0450, byte miss ratio 0.0450
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size    48929, 7470235 req, miss ratio 0.0272, byte miss ratio 0.0272
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-1 cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size      122, 7470235 req, miss ratio 0.6868, byte miss ratio 0.6868
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size      366, 7470235 req, miss ratio 0.5021, byte miss ratio 0.5021
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size     1223, 7470235 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size     3669, 7470235 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size    12232, 7470235 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size    24464, 7470235 req, miss ratio 0.0458, byte miss ratio 0.0458
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size    48929, 7470235 req, miss ratio 0.0264, byte miss ratio 0.0264
result/tencentBlock.ns6209.oracleGeneral.zst LIRS cache size    97858, 7470235 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size      122, 7470235 req, miss ratio 0.7042, byte miss ratio 0.7042
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size      366, 7470235 req, miss ratio 0.5295, byte miss ratio 0.5295
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size     1223, 7470235 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size     3669, 7470235 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size    12232, 7470235 req, miss ratio 0.0816, byte miss ratio 0.0816
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size    24464, 7470235 req, miss ratio 0.0456, byte miss ratio 0.0456
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size    48929, 7470235 req, miss ratio 0.0272, byte miss ratio 0.0272
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d-1 cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size      122, 7470235 req, miss ratio 0.7261, byte miss ratio 0.7261
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size      366, 7470235 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size     1223, 7470235 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size     3669, 7470235 req, miss ratio 0.3100, byte miss ratio 0.3100
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size    12232, 7470235 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size    24464, 7470235 req, miss ratio 0.0433, byte miss ratio 0.0433
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size    48929, 7470235 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns6209.oracleGeneral.zst LRB cache size    97858, 7470235 req, miss ratio 0.0168, byte miss ratio 0.0168
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size      122, 7470235 req, miss ratio 0.7300, byte miss ratio 0.7300
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size      366, 7470235 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1223, 7470235 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3669, 7470235 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size    12232, 7470235 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size    24464, 7470235 req, miss ratio 0.0624, byte miss ratio 0.0624
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size    48929, 7470235 req, miss ratio 0.0271, byte miss ratio 0.0271
result/tencentBlock.ns6209.oracleGeneral.zst S4LRU(25:25:25:25) cache size    97858, 7470235 req, miss ratio 0.0166, byte miss ratio 0.0166
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size      122, 7470235 req, miss ratio 0.7324, byte miss ratio 0.7324
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size      366, 7470235 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size     1223, 7470235 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size     3669, 7470235 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size    12232, 7470235 req, miss ratio 0.0831, byte miss ratio 0.0831
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size    24464, 7470235 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size    48929, 7470235 req, miss ratio 0.0295, byte miss ratio 0.0295
result/tencentBlock.ns6209.oracleGeneral.zst TwoQ cache size    97858, 7470235 req, miss ratio 0.0200, byte miss ratio 0.0200
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size      122, 7470235 req, miss ratio 0.8180, byte miss ratio 0.8180
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size      366, 7470235 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size     1223, 7470235 req, miss ratio 0.4714, byte miss ratio 0.4714
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size     3669, 7470235 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size    12232, 7470235 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size    24464, 7470235 req, miss ratio 0.0518, byte miss ratio 0.0518
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size    48929, 7470235 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns6209.oracleGeneral.zst B-LRU cache size    97858, 7470235 req, miss ratio 0.0293, byte miss ratio 0.0293
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      122, 7470235 req, miss ratio 0.8095, byte miss ratio 0.8095
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      366, 7470235 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1223, 7470235 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3669, 7470235 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    12232, 7470235 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    24464, 7470235 req, miss ratio 0.0722, byte miss ratio 0.0722
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    48929, 7470235 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns6209.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    97858, 7470235 req, miss ratio 0.0192, byte miss ratio 0.0192
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size      122, 7470235 req, miss ratio 0.6992, byte miss ratio 0.6992
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size      366, 7470235 req, miss ratio 0.5180, byte miss ratio 0.5180
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size     1223, 7470235 req, miss ratio 0.4475, byte miss ratio 0.4475
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size     3669, 7470235 req, miss ratio 0.3479, byte miss ratio 0.3479
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size    12232, 7470235 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size    24464, 7470235 req, miss ratio 0.0449, byte miss ratio 0.0449
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size    48929, 7470235 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size      122, 7470235 req, miss ratio 0.7663, byte miss ratio 0.7663
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size      366, 7470235 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size     1223, 7470235 req, miss ratio 0.4464, byte miss ratio 0.4464
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size     3669, 7470235 req, miss ratio 0.3440, byte miss ratio 0.3440
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size    12232, 7470235 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size    24464, 7470235 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size    48929, 7470235 req, miss ratio 0.0267, byte miss ratio 0.0267
result/tencentBlock.ns6209.oracleGeneral.zst S3FIFO-d cache size    97858, 7470235 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      122, 7470235 req, miss ratio 0.6935, byte miss ratio 0.6935
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      366, 7470235 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1223, 7470235 req, miss ratio 0.4451, byte miss ratio 0.4451
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     3669, 7470235 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    12232, 7470235 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    24464, 7470235 req, miss ratio 0.0456, byte miss ratio 0.0456
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    48929, 7470235 req, miss ratio 0.0281, byte miss ratio 0.0281
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    97858, 7470235 req, miss ratio 0.0173, byte miss ratio 0.0173
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      122, 7470235 req, miss ratio 0.7239, byte miss ratio 0.7239
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      366, 7470235 req, miss ratio 0.5700, byte miss ratio 0.5700
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1223, 7470235 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     3669, 7470235 req, miss ratio 0.3172, byte miss ratio 0.3172
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    12232, 7470235 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    24464, 7470235 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    48929, 7470235 req, miss ratio 0.0272, byte miss ratio 0.0272
result/tencentBlock.ns6209.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    97858, 7470235 req, miss ratio 0.0188, byte miss ratio 0.0188
