result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size      734, 6445053 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size     2204, 6445053 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size     7349, 6445053 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size    22048, 6445053 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size    73493, 6445053 req, miss ratio 0.2061, byte miss ratio 0.2061
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size   146986, 6445053 req, miss ratio 0.1529, byte miss ratio 0.1529
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size   293973, 6445053 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns12242.oracleGeneral.zst S3FIFO-1 cache size   587947, 6445053 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size      734, 6445053 req, miss ratio 0.4113, byte miss ratio 0.4113
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size     2204, 6445053 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size     7349, 6445053 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size    22048, 6445053 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size    73493, 6445053 req, miss ratio 0.2040, byte miss ratio 0.2040
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size   146986, 6445053 req, miss ratio 0.1573, byte miss ratio 0.1573
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size   293973, 6445053 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns12242.oracleGeneral.zst ARC cache size   587947, 6445053 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size      734, 6445053 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size     2204, 6445053 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size     7349, 6445053 req, miss ratio 0.2708, byte miss ratio 0.2708
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size    22048, 6445053 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size    73493, 6445053 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size   146986, 6445053 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size   293973, 6445053 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns12242.oracleGeneral.zst LHD cache size   587947, 6445053 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size      734, 6445053 req, miss ratio 0.5836, byte miss ratio 0.5836
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size     2204, 6445053 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size     7349, 6445053 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size    22048, 6445053 req, miss ratio 0.2551, byte miss ratio 0.2551
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size    73493, 6445053 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size   146986, 6445053 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size   293973, 6445053 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns12242.oracleGeneral.zst Clock cache size   587947, 6445053 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size      734, 6445053 req, miss ratio 0.4394, byte miss ratio 0.4394
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size     2204, 6445053 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size     7349, 6445053 req, miss ratio 0.2703, byte miss ratio 0.2703
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size    22048, 6445053 req, miss ratio 0.2507, byte miss ratio 0.2507
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size    73493, 6445053 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size   146986, 6445053 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size   293973, 6445053 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns12242.oracleGeneral.zst Cacheus cache size   587947, 6445053 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size      734, 6445053 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size     2204, 6445053 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size     7349, 6445053 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size    22048, 6445053 req, miss ratio 0.2542, byte miss ratio 0.2542
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size    73493, 6445053 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size   146986, 6445053 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size   293973, 6445053 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns12242.oracleGeneral.zst LeCaR cache size   587947, 6445053 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size      734, 6445053 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size     2204, 6445053 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size     7349, 6445053 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size    22048, 6445053 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size    73493, 6445053 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size   146986, 6445053 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size   293973, 6445053 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns12242.oracleGeneral.zst clock2 cache size   587947, 6445053 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size      734, 6445053 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size     2204, 6445053 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size     7349, 6445053 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size    22048, 6445053 req, miss ratio 0.2498, byte miss ratio 0.2498
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size    73493, 6445053 req, miss ratio 0.2048, byte miss ratio 0.2048
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size   146986, 6445053 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size   293973, 6445053 req, miss ratio 0.1271, byte miss ratio 0.1271
result/tencentBlock.ns12242.oracleGeneral.zst LIRS cache size   587947, 6445053 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size      734, 6445053 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size     2204, 6445053 req, miss ratio 0.4166, byte miss ratio 0.4166
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size     7349, 6445053 req, miss ratio 0.3160, byte miss ratio 0.3160
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size    22048, 6445053 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size    73493, 6445053 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size   146986, 6445053 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size   293973, 6445053 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns12242.oracleGeneral.zst FIFO cache size   587947, 6445053 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns12242.oracleGeneral.zst LRU cache size      734, 6445053 req, miss ratio 0.5834, byte miss ratio 0.5834
result/tencentBlock.ns12242.oracleGeneral.zst LRU cache size     2204, 6445053 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns12242.oracleGeneral.zst LRU cache size     7349, 6445053 req, miss ratio 0.2788, byte miss ratio 0.2788
result/tencentBlock.ns12242.oracleGeneral.zst LRU cache size    22048, 6445053 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns12242.oracleGeneral.zst LRU cache size    73493, 6445053 req, miss ratio 0.2081, byte miss ratio 0.2081
