result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size      129, 1069549 req, miss ratio 0.5834, byte miss ratio 0.5834
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size      388, 1069549 req, miss ratio 0.5452, byte miss ratio 0.5452
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size     1295, 1069549 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size     3887, 1069549 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size    12957, 1069549 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size    25915, 1069549 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size    51830, 1069549 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns18245.oracleGeneral.zst LHD cache size   103660, 1069549 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size      129, 1069549 req, miss ratio 0.5542, byte miss ratio 0.5542
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size      388, 1069549 req, miss ratio 0.5422, byte miss ratio 0.5422
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size     1295, 1069549 req, miss ratio 0.5346, byte miss ratio 0.5346
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size     3887, 1069549 req, miss ratio 0.5327, byte miss ratio 0.5327
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size    12957, 1069549 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size    25915, 1069549 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size    51830, 1069549 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns18245.oracleGeneral.zst S3FIFO-1 cache size   103660, 1069549 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns18245.oracleGeneral.zst clock2 cache size      129, 1069549 req, miss ratio 0.5685, byte miss ratio 0.5685
result/tencentBlock.ns18245.oracleGeneral.zst clock2 cache size      388, 1069549 req, miss ratio 0.5436, byte miss ratio 0.5436
