result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size      307, 1808790 req, miss ratio 0.6532, byte miss ratio 0.6532
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size      923, 1808790 req, miss ratio 0.6229, byte miss ratio 0.6229
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size     3079, 1808790 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size     9238, 1808790 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size    30794, 1808790 req, miss ratio 0.4204, byte miss ratio 0.4204
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size    61588, 1808790 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size   123177, 1808790 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns11598.oracleGeneral.zst LRU cache size   246355, 1808790 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size      307, 1808790 req, miss ratio 0.6457, byte miss ratio 0.6457
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size      923, 1808790 req, miss ratio 0.6219, byte miss ratio 0.6219
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size     3079, 1808790 req, miss ratio 0.5345, byte miss ratio 0.5345
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size     9238, 1808790 req, miss ratio 0.4893, byte miss ratio 0.4893
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size    30794, 1808790 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size    61588, 1808790 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size   123177, 1808790 req, miss ratio 0.2430, byte miss ratio 0.2430
result/tencentBlock.ns11598.oracleGeneral.zst Clock cache size   246355, 1808790 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size      307, 1808790 req, miss ratio 0.6756, byte miss ratio 0.6756
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size      923, 1808790 req, miss ratio 0.6420, byte miss ratio 0.6420
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size     3079, 1808790 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size     9238, 1808790 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size    30794, 1808790 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size    61588, 1808790 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size   123177, 1808790 req, miss ratio 0.2676, byte miss ratio 0.2676
result/tencentBlock.ns11598.oracleGeneral.zst FIFO cache size   246355, 1808790 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size      307, 1808790 req, miss ratio 0.6256, byte miss ratio 0.6256
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size      923, 1808790 req, miss ratio 0.6132, byte miss ratio 0.6132
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size     3079, 1808790 req, miss ratio 0.5315, byte miss ratio 0.5315
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size     9238, 1808790 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size    30794, 1808790 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size    61588, 1808790 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size   123177, 1808790 req, miss ratio 0.2228, byte miss ratio 0.2228
result/tencentBlock.ns11598.oracleGeneral.zst ARC cache size   246355, 1808790 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size      307, 1808790 req, miss ratio 0.6258, byte miss ratio 0.6258
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size      923, 1808790 req, miss ratio 0.5997, byte miss ratio 0.5997
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size     3079, 1808790 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size     9238, 1808790 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size    30794, 1808790 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size    61588, 1808790 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size   123177, 1808790 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns11598.oracleGeneral.zst Cacheus cache size   246355, 1808790 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size      307, 1808790 req, miss ratio 0.6622, byte miss ratio 0.6622
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size      923, 1808790 req, miss ratio 0.6199, byte miss ratio 0.6199
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size     3079, 1808790 req, miss ratio 0.5420, byte miss ratio 0.5420
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size     9238, 1808790 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size    30794, 1808790 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size    61588, 1808790 req, miss ratio 0.3694, byte miss ratio 0.3694
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size   123177, 1808790 req, miss ratio 0.2266, byte miss ratio 0.2266
result/tencentBlock.ns11598.oracleGeneral.zst LIRS cache size   246355, 1808790 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size      307, 1808790 req, miss ratio 0.6350, byte miss ratio 0.6350
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size      923, 1808790 req, miss ratio 0.6205, byte miss ratio 0.6205
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size     3079, 1808790 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size     9238, 1808790 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size    30794, 1808790 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size    61588, 1808790 req, miss ratio 0.3643, byte miss ratio 0.3643
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size   123177, 1808790 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns11598.oracleGeneral.zst LeCaR cache size   246355, 1808790 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size      307, 1808790 req, miss ratio 0.6340, byte miss ratio 0.6340
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size      923, 1808790 req, miss ratio 0.6184, byte miss ratio 0.6184
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size     3079, 1808790 req, miss ratio 0.5317, byte miss ratio 0.5317
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size     9238, 1808790 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size    30794, 1808790 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size    61588, 1808790 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size   123177, 1808790 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns11598.oracleGeneral.zst LHD cache size   246355, 1808790 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size      307, 1808790 req, miss ratio 0.6283, byte miss ratio 0.6283
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size      923, 1808790 req, miss ratio 0.6104, byte miss ratio 0.6104
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size     3079, 1808790 req, miss ratio 0.5385, byte miss ratio 0.5385
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size     9238, 1808790 req, miss ratio 0.5076, byte miss ratio 0.5076
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size    30794, 1808790 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size    61588, 1808790 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size   123177, 1808790 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-1 cache size   246355, 1808790 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size      307, 1808790 req, miss ratio 0.6375, byte miss ratio 0.6375
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size      923, 1808790 req, miss ratio 0.6215, byte miss ratio 0.6215
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size     3079, 1808790 req, miss ratio 0.5377, byte miss ratio 0.5377
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size     9238, 1808790 req, miss ratio 0.4895, byte miss ratio 0.4895
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size    30794, 1808790 req, miss ratio 0.4308, byte miss ratio 0.4308
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size    61588, 1808790 req, miss ratio 0.3759, byte miss ratio 0.3759
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size   123177, 1808790 req, miss ratio 0.2561, byte miss ratio 0.2561
result/tencentBlock.ns11598.oracleGeneral.zst clock2 cache size   246355, 1808790 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-d-1 cache size      307, 1808790 req, miss ratio 0.6255, byte miss ratio 0.6255
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-d-1 cache size      923, 1808790 req, miss ratio 0.6085, byte miss ratio 0.6085
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-d-1 cache size     3079, 1808790 req, miss ratio 0.5384, byte miss ratio 0.5384
result/tencentBlock.ns11598.oracleGeneral.zst S3FIFO-d-1 cache size     9238, 1808790 req, miss ratio 0.5000, byte miss ratio 0.5000
