result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size      946, 14384775 req, miss ratio 0.6365, byte miss ratio 0.6365
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size     2839, 14384775 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size     9463, 14384775 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size    28391, 14384775 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size    94637, 14384775 req, miss ratio 0.1435, byte miss ratio 0.1435
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size   189275, 14384775 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size   378550, 14384775 req, miss ratio 0.0823, byte miss ratio 0.0823
result/tencentBlock.ns4445.oracleGeneral.zst ARC cache size   757100, 14384775 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size      946, 14384775 req, miss ratio 0.7225, byte miss ratio 0.7225
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size     2839, 14384775 req, miss ratio 0.5460, byte miss ratio 0.5460
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size     9463, 14384775 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size    28391, 14384775 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size    94637, 14384775 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size   189275, 14384775 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size   378550, 14384775 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns4445.oracleGeneral.zst LRU cache size   757100, 14384775 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns4445.oracleGeneral.zst clock2 cache size      946, 14384775 req, miss ratio 0.7005, byte miss ratio 0.7005
