result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size      183, 1326862 req, miss ratio 0.4993, byte miss ratio 0.4993
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size      551, 1326862 req, miss ratio 0.4913, byte miss ratio 0.4913
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size     1839, 1326862 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size     5517, 1326862 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size    18393, 1326862 req, miss ratio 0.4841, byte miss ratio 0.4841
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size    36786, 1326862 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size    73573, 1326862 req, miss ratio 0.2357, byte miss ratio 0.2357
result/tencentBlock.ns17282.oracleGeneral.zst Clock cache size   147146, 1326862 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size      183, 1326862 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size      551, 1326862 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size     1839, 1326862 req, miss ratio 0.4881, byte miss ratio 0.4881
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size     5517, 1326862 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size    18393, 1326862 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size    36786, 1326862 req, miss ratio 0.3858, byte miss ratio 0.3858
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size    73573, 1326862 req, miss ratio 0.2241, byte miss ratio 0.2241
result/tencentBlock.ns17282.oracleGeneral.zst LeCaR cache size   147146, 1326862 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size      183, 1326862 req, miss ratio 0.4943, byte miss ratio 0.4943
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size      551, 1326862 req, miss ratio 0.4890, byte miss ratio 0.4890
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size     1839, 1326862 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size     5517, 1326862 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size    18393, 1326862 req, miss ratio 0.4265, byte miss ratio 0.4265
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size    36786, 1326862 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size    73573, 1326862 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns17282.oracleGeneral.zst S3FIFO-1 cache size   147146, 1326862 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size      183, 1326862 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size      551, 1326862 req, miss ratio 0.4911, byte miss ratio 0.4911
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size     1839, 1326862 req, miss ratio 0.4885, byte miss ratio 0.4885
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size     5517, 1326862 req, miss ratio 0.4867, byte miss ratio 0.4867
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size    18393, 1326862 req, miss ratio 0.4857, byte miss ratio 0.4857
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size    36786, 1326862 req, miss ratio 0.4135, byte miss ratio 0.4135
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size    73573, 1326862 req, miss ratio 0.3052, byte miss ratio 0.3052
result/tencentBlock.ns17282.oracleGeneral.zst clock2 cache size   147146, 1326862 req, miss ratio 0.1407, byte miss ratio 0.1407
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size      183, 1326862 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size      551, 1326862 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size     1839, 1326862 req, miss ratio 0.4868, byte miss ratio 0.4868
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size     5517, 1326862 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size    18393, 1326862 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size    36786, 1326862 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size    73573, 1326862 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns17282.oracleGeneral.zst Cacheus cache size   147146, 1326862 req, miss ratio 0.1411, byte miss ratio 0.1411
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size      183, 1326862 req, miss ratio 0.4925, byte miss ratio 0.4925
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size      551, 1326862 req, miss ratio 0.4883, byte miss ratio 0.4883
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size     1839, 1326862 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size     5517, 1326862 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size    18393, 1326862 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size    36786, 1326862 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size    73573, 1326862 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns17282.oracleGeneral.zst ARC cache size   147146, 1326862 req, miss ratio 0.1403, byte miss ratio 0.1403
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size      183, 1326862 req, miss ratio 0.5533, byte miss ratio 0.5533
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size      551, 1326862 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size     1839, 1326862 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size     5517, 1326862 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size    18393, 1326862 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size    36786, 1326862 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size    73573, 1326862 req, miss ratio 0.2569, byte miss ratio 0.2569
result/tencentBlock.ns17282.oracleGeneral.zst FIFO cache size   147146, 1326862 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns17282.oracleGeneral.zst LIRS cache size      183, 1326862 req, miss ratio 0.5537, byte miss ratio 0.5537
result/tencentBlock.ns17282.oracleGeneral.zst LIRS cache size      551, 1326862 req, miss ratio 0.5242, byte miss ratio 0.5242
result/tencentBlock.ns17282.oracleGeneral.zst LIRS cache size     1839, 1326862 req, miss ratio 0.4899, byte miss ratio 0.4899
