result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size      779, 3307394 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size     2337, 3307394 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size     7791, 3307394 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size    23375, 3307394 req, miss ratio 0.3741, byte miss ratio 0.3741
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size    77917, 3307394 req, miss ratio 0.2770, byte miss ratio 0.2770
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size   155835, 3307394 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size   311670, 3307394 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns8417.oracleGeneral.zst LeCaR cache size   623341, 3307394 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size      779, 3307394 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size     2337, 3307394 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size     7791, 3307394 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size    23375, 3307394 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size    77917, 3307394 req, miss ratio 0.2840, byte miss ratio 0.2840
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size   155835, 3307394 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size   311670, 3307394 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns8417.oracleGeneral.zst LHD cache size   623341, 3307394 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size      779, 3307394 req, miss ratio 0.4588, byte miss ratio 0.4588
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size     2337, 3307394 req, miss ratio 0.4409, byte miss ratio 0.4409
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size     7791, 3307394 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size    23375, 3307394 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size    77917, 3307394 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size   155835, 3307394 req, miss ratio 0.2637, byte miss ratio 0.2637
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size   311670, 3307394 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns8417.oracleGeneral.zst Clock cache size   623341, 3307394 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size      779, 3307394 req, miss ratio 0.4534, byte miss ratio 0.4534
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size     2337, 3307394 req, miss ratio 0.4319, byte miss ratio 0.4319
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size     7791, 3307394 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size    23375, 3307394 req, miss ratio 0.3699, byte miss ratio 0.3699
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size    77917, 3307394 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns8417.oracleGeneral.zst S3FIFO-1 cache size   155835, 3307394 req, miss ratio 0.2605, byte miss ratio 0.2605
