result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size      170, 1751312 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size      511, 1751312 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size     1704, 1751312 req, miss ratio 0.4241, byte miss ratio 0.4241
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size     5114, 1751312 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size    17047, 1751312 req, miss ratio 0.3796, byte miss ratio 0.3796
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size    34095, 1751312 req, miss ratio 0.3265, byte miss ratio 0.3265
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size    68190, 1751312 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns2447.oracleGeneral.zst LHD cache size   136380, 1751312 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size      170, 1751312 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size      511, 1751312 req, miss ratio 0.4787, byte miss ratio 0.4787
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size     1704, 1751312 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size     5114, 1751312 req, miss ratio 0.4215, byte miss ratio 0.4215
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size    17047, 1751312 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size    34095, 1751312 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size    68190, 1751312 req, miss ratio 0.2129, byte miss ratio 0.2129
result/tencentBlock.ns2447.oracleGeneral.zst LIRS cache size   136380, 1751312 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size      170, 1751312 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size      511, 1751312 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size     1704, 1751312 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size     5114, 1751312 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size    17047, 1751312 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size    34095, 1751312 req, miss ratio 0.3410, byte miss ratio 0.3410
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size    68190, 1751312 req, miss ratio 0.2172, byte miss ratio 0.2172
result/tencentBlock.ns2447.oracleGeneral.zst S3FIFO-1 cache size   136380, 1751312 req, miss ratio 0.1172, byte miss ratio 0.1172
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size      170, 1751312 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size      511, 1751312 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size     1704, 1751312 req, miss ratio 0.4244, byte miss ratio 0.4244
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size     5114, 1751312 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size    17047, 1751312 req, miss ratio 0.4206, byte miss ratio 0.4206
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size    34095, 1751312 req, miss ratio 0.3631, byte miss ratio 0.3631
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size    68190, 1751312 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns2447.oracleGeneral.zst clock2 cache size   136380, 1751312 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size      170, 1751312 req, miss ratio 0.4544, byte miss ratio 0.4544
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size      511, 1751312 req, miss ratio 0.4337, byte miss ratio 0.4337
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size     1704, 1751312 req, miss ratio 0.4240, byte miss ratio 0.4240
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size     5114, 1751312 req, miss ratio 0.4226, byte miss ratio 0.4226
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size    17047, 1751312 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size    34095, 1751312 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size    68190, 1751312 req, miss ratio 0.2120, byte miss ratio 0.2120
result/tencentBlock.ns2447.oracleGeneral.zst LeCaR cache size   136380, 1751312 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size      170, 1751312 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size      511, 1751312 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size     1704, 1751312 req, miss ratio 0.4254, byte miss ratio 0.4254
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size     5114, 1751312 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size    17047, 1751312 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size    34095, 1751312 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size    68190, 1751312 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns2447.oracleGeneral.zst LRU cache size   136380, 1751312 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size      170, 1751312 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size      511, 1751312 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size     1704, 1751312 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size     5114, 1751312 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size    17047, 1751312 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size    34095, 1751312 req, miss ratio 0.3267, byte miss ratio 0.3267
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size    68190, 1751312 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns2447.oracleGeneral.zst ARC cache size   136380, 1751312 req, miss ratio 0.1097, byte miss ratio 0.1097
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size      170, 1751312 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size      511, 1751312 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size     1704, 1751312 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size     5114, 1751312 req, miss ratio 0.4281, byte miss ratio 0.4281
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size    17047, 1751312 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size    34095, 1751312 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size    68190, 1751312 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns2447.oracleGeneral.zst FIFO cache size   136380, 1751312 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns2447.oracleGeneral.zst Cacheus cache size      170, 1751312 req, miss ratio 0.4471, byte miss ratio 0.4471
result/tencentBlock.ns2447.oracleGeneral.zst Cacheus cache size      511, 1751312 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns2447.oracleGeneral.zst Cacheus cache size     1704, 1751312 req, miss ratio 0.4230, byte miss ratio 0.4230
result/tencentBlock.ns2447.oracleGeneral.zst Cacheus cache size     5114, 1751312 req, miss ratio 0.4224, byte miss ratio 0.4224
