result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size      367, 2872452 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size     1101, 2872452 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size     3672, 2872452 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size    11018, 2872452 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size    36728, 2872452 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size    73457, 2872452 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size   146914, 2872452 req, miss ratio 0.1488, byte miss ratio 0.1488
result/tencentBlock.ns16230.oracleGeneral.zst LHD cache size   293829, 2872452 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size      367, 2872452 req, miss ratio 0.3912, byte miss ratio 0.3912
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size     1101, 2872452 req, miss ratio 0.3665, byte miss ratio 0.3665
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size     3672, 2872452 req, miss ratio 0.3619, byte miss ratio 0.3619
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size    11018, 2872452 req, miss ratio 0.3545, byte miss ratio 0.3545
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size    36728, 2872452 req, miss ratio 0.2955, byte miss ratio 0.2955
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size    73457, 2872452 req, miss ratio 0.2363, byte miss ratio 0.2363
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size   146914, 2872452 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns16230.oracleGeneral.zst LRU cache size   293829, 2872452 req, miss ratio 0.1293, byte miss ratio 0.1293
