result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size      193, 1557359 req, miss ratio 0.5796, byte miss ratio 0.5796
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size      579, 1557359 req, miss ratio 0.5037, byte miss ratio 0.5037
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size     1932, 1557359 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size     5796, 1557359 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size    19320, 1557359 req, miss ratio 0.2878, byte miss ratio 0.2878
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size    38640, 1557359 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size    77280, 1557359 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns3185.oracleGeneral.zst ARC cache size   154560, 1557359 req, miss ratio 0.1262, byte miss ratio 0.1262
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size      193, 1557359 req, miss ratio 0.6333, byte miss ratio 0.6333
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size      579, 1557359 req, miss ratio 0.5195, byte miss ratio 0.5195
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size     1932, 1557359 req, miss ratio 0.3999, byte miss ratio 0.3999
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size     5796, 1557359 req, miss ratio 0.3402, byte miss ratio 0.3402
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size    19320, 1557359 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size    38640, 1557359 req, miss ratio 0.2459, byte miss ratio 0.2459
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size    77280, 1557359 req, miss ratio 0.1870, byte miss ratio 0.1870
result/tencentBlock.ns3185.oracleGeneral.zst Clock cache size   154560, 1557359 req, miss ratio 0.1269, byte miss ratio 0.1269
result/tencentBlock.ns3185.oracleGeneral.zst S3FIFO-1 cache size      193, 1557359 req, miss ratio 0.5871, byte miss ratio 0.5871
result/tencentBlock.ns3185.oracleGeneral.zst S3FIFO-1 cache size      579, 1557359 req, miss ratio 0.5045, byte miss ratio 0.5045
result/tencentBlock.ns3185.oracleGeneral.zst S3FIFO-1 cache size     1932, 1557359 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns3185.oracleGeneral.zst S3FIFO-1 cache size     5796, 1557359 req, miss ratio 0.3351, byte miss ratio 0.3351
