result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size      364, 3223671 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size     1092, 3223671 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size     3641, 3223671 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size    10925, 3223671 req, miss ratio 0.3029, byte miss ratio 0.3029
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size    36419, 3223671 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size    72839, 3223671 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size   145679, 3223671 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns4008.oracleGeneral.zst Cacheus cache size   291358, 3223671 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size      364, 3223671 req, miss ratio 0.5598, byte miss ratio 0.5598
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size     1092, 3223671 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size     3641, 3223671 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size    10925, 3223671 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size    36419, 3223671 req, miss ratio 0.2536, byte miss ratio 0.2536
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size    72839, 3223671 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size   145679, 3223671 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns4008.oracleGeneral.zst clock2 cache size   291358, 3223671 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size      364, 3223671 req, miss ratio 0.5555, byte miss ratio 0.5555
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size     1092, 3223671 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size     3641, 3223671 req, miss ratio 0.3349, byte miss ratio 0.3349
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size    10925, 3223671 req, miss ratio 0.2982, byte miss ratio 0.2982
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size    36419, 3223671 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size    72839, 3223671 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size   145679, 3223671 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-1 cache size   291358, 3223671 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size      364, 3223671 req, miss ratio 0.5466, byte miss ratio 0.5466
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size     1092, 3223671 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size     3641, 3223671 req, miss ratio 0.3337, byte miss ratio 0.3337
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size    10925, 3223671 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size    36419, 3223671 req, miss ratio 0.2490, byte miss ratio 0.2490
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size    72839, 3223671 req, miss ratio 0.1914, byte miss ratio 0.1914
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size   145679, 3223671 req, miss ratio 0.1267, byte miss ratio 0.1267
result/tencentBlock.ns4008.oracleGeneral.zst ARC cache size   291358, 3223671 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size      364, 3223671 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size     1092, 3223671 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size     3641, 3223671 req, miss ratio 0.3547, byte miss ratio 0.3547
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size    10925, 3223671 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size    36419, 3223671 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size    72839, 3223671 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size   145679, 3223671 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns4008.oracleGeneral.zst Clock cache size   291358, 3223671 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size      364, 3223671 req, miss ratio 0.5618, byte miss ratio 0.5618
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size     1092, 3223671 req, miss ratio 0.4746, byte miss ratio 0.4746
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size     3641, 3223671 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size    10925, 3223671 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size    36419, 3223671 req, miss ratio 0.2501, byte miss ratio 0.2501
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size    72839, 3223671 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size   145679, 3223671 req, miss ratio 0.1273, byte miss ratio 0.1273
result/tencentBlock.ns4008.oracleGeneral.zst LeCaR cache size   291358, 3223671 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size      364, 3223671 req, miss ratio 0.6667, byte miss ratio 0.6667
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size     1092, 3223671 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size     3641, 3223671 req, miss ratio 0.4089, byte miss ratio 0.4089
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size    10925, 3223671 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size    36419, 3223671 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size    72839, 3223671 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size   145679, 3223671 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns4008.oracleGeneral.zst FIFO cache size   291358, 3223671 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size      364, 3223671 req, miss ratio 0.5669, byte miss ratio 0.5669
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size     1092, 3223671 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size     3641, 3223671 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size    10925, 3223671 req, miss ratio 0.2997, byte miss ratio 0.2997
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size    36419, 3223671 req, miss ratio 0.2514, byte miss ratio 0.2514
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size    72839, 3223671 req, miss ratio 0.2001, byte miss ratio 0.2001
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size   145679, 3223671 req, miss ratio 0.1373, byte miss ratio 0.1373
result/tencentBlock.ns4008.oracleGeneral.zst LIRS cache size   291358, 3223671 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size      364, 3223671 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size     1092, 3223671 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size     3641, 3223671 req, miss ratio 0.3624, byte miss ratio 0.3624
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size    10925, 3223671 req, miss ratio 0.3193, byte miss ratio 0.3193
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size    36419, 3223671 req, miss ratio 0.2517, byte miss ratio 0.2517
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size    72839, 3223671 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size   145679, 3223671 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns4008.oracleGeneral.zst LRU cache size   291358, 3223671 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size      364, 3223671 req, miss ratio 0.5600, byte miss ratio 0.5600
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size     1092, 3223671 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size     3641, 3223671 req, miss ratio 0.3437, byte miss ratio 0.3437
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size    10925, 3223671 req, miss ratio 0.3133, byte miss ratio 0.3133
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size    36419, 3223671 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size    72839, 3223671 req, miss ratio 0.1901, byte miss ratio 0.1901
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size   145679, 3223671 req, miss ratio 0.1287, byte miss ratio 0.1287
result/tencentBlock.ns4008.oracleGeneral.zst LHD cache size   291358, 3223671 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size      364, 3223671 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size     1092, 3223671 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size     3641, 3223671 req, miss ratio 0.3348, byte miss ratio 0.3348
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size    10925, 3223671 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size    36419, 3223671 req, miss ratio 0.2519, byte miss ratio 0.2519
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size    72839, 3223671 req, miss ratio 0.2002, byte miss ratio 0.2002
result/tencentBlock.ns4008.oracleGeneral.zst S3FIFO-d-1 cache size   145679, 3223671 req, miss ratio 0.1283, byte miss ratio 0.1283
