result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size      111, 3017008 req, miss ratio 0.3197, byte miss ratio 0.3197
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size      333, 3017008 req, miss ratio 0.2138, byte miss ratio 0.2138
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size     1112, 3017008 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size     3336, 3017008 req, miss ratio 0.1608, byte miss ratio 0.1608
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size    11121, 3017008 req, miss ratio 0.1445, byte miss ratio 0.1445
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size    22242, 3017008 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size    44484, 3017008 req, miss ratio 0.0956, byte miss ratio 0.0956
result/tencentBlock.ns10095.oracleGeneral.zst Cacheus cache size    88968, 3017008 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size      111, 3017008 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size      333, 3017008 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size     1112, 3017008 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size     3336, 3017008 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size    11121, 3017008 req, miss ratio 0.1575, byte miss ratio 0.1575
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size    22242, 3017008 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size    44484, 3017008 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns10095.oracleGeneral.zst FIFO cache size    88968, 3017008 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns10095.oracleGeneral.zst LeCaR cache size      111, 3017008 req, miss ratio 0.3407, byte miss ratio 0.3407
result/tencentBlock.ns10095.oracleGeneral.zst LeCaR cache size      333, 3017008 req, miss ratio 0.2170, byte miss ratio 0.2170
result/tencentBlock.ns10095.oracleGeneral.zst LeCaR cache size     1112, 3017008 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns10095.oracleGeneral.zst LeCaR cache size     3336, 3017008 req, miss ratio 0.1662, byte miss ratio 0.1662
