result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size      299, 2144918 req, miss ratio 0.5259, byte miss ratio 0.5259
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size      898, 2144918 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size     2995, 2144918 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size     8987, 2144918 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size    29958, 2144918 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size    59916, 2144918 req, miss ratio 0.2704, byte miss ratio 0.2704
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size   119832, 2144918 req, miss ratio 0.1783, byte miss ratio 0.1783
result/tencentBlock.ns17750.oracleGeneral.zst LIRS cache size   239664, 2144918 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size      299, 2144918 req, miss ratio 0.4635, byte miss ratio 0.4635
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size      898, 2144918 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size     2995, 2144918 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size     8987, 2144918 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size    29958, 2144918 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size    59916, 2144918 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size   119832, 2144918 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns17750.oracleGeneral.zst ARC cache size   239664, 2144918 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size      299, 2144918 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size      898, 2144918 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size     2995, 2144918 req, miss ratio 0.4175, byte miss ratio 0.4175
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size     8987, 2144918 req, miss ratio 0.4048, byte miss ratio 0.4048
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size    29958, 2144918 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size    59916, 2144918 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size   119832, 2144918 req, miss ratio 0.1729, byte miss ratio 0.1729
result/tencentBlock.ns17750.oracleGeneral.zst LeCaR cache size   239664, 2144918 req, miss ratio 0.1416, byte miss ratio 0.1416
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size      299, 2144918 req, miss ratio 0.4818, byte miss ratio 0.4818
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size      898, 2144918 req, miss ratio 0.4576, byte miss ratio 0.4576
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size     2995, 2144918 req, miss ratio 0.4178, byte miss ratio 0.4178
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size     8987, 2144918 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size    29958, 2144918 req, miss ratio 0.3472, byte miss ratio 0.3472
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size    59916, 2144918 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size   119832, 2144918 req, miss ratio 0.1837, byte miss ratio 0.1837
result/tencentBlock.ns17750.oracleGeneral.zst Clock cache size   239664, 2144918 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size      299, 2144918 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size      898, 2144918 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size     2995, 2144918 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size     8987, 2144918 req, miss ratio 0.4053, byte miss ratio 0.4053
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size    29958, 2144918 req, miss ratio 0.3514, byte miss ratio 0.3514
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size    59916, 2144918 req, miss ratio 0.3087, byte miss ratio 0.3087
result/tencentBlock.ns17750.oracleGeneral.zst clock2 cache size   119832, 2144918 req, miss ratio 0.2000, byte miss ratio 0.2000
