result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size      297, 1227871 req, miss ratio 0.5719, byte miss ratio 0.5719
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size      891, 1227871 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size     2972, 1227871 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size     8918, 1227871 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size    29726, 1227871 req, miss ratio 0.4092, byte miss ratio 0.4092
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size    59453, 1227871 req, miss ratio 0.3504, byte miss ratio 0.3504
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size   118907, 1227871 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns3636.oracleGeneral.zst FIFO cache size   237814, 1227871 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size      297, 1227871 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size      891, 1227871 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size     2972, 1227871 req, miss ratio 0.5014, byte miss ratio 0.5014
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size     8918, 1227871 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size    29726, 1227871 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size    59453, 1227871 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size   118907, 1227871 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns3636.oracleGeneral.zst Clock cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size      297, 1227871 req, miss ratio 0.5130, byte miss ratio 0.5130
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size      891, 1227871 req, miss ratio 0.5034, byte miss ratio 0.5034
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size     2972, 1227871 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size     8918, 1227871 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size    29726, 1227871 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size    59453, 1227871 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size   118907, 1227871 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns3636.oracleGeneral.zst S3FIFO-1 cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size      297, 1227871 req, miss ratio 0.5082, byte miss ratio 0.5082
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size      891, 1227871 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size     2972, 1227871 req, miss ratio 0.4998, byte miss ratio 0.4998
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size     8918, 1227871 req, miss ratio 0.4706, byte miss ratio 0.4706
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size    29726, 1227871 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size    59453, 1227871 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size   118907, 1227871 req, miss ratio 0.2579, byte miss ratio 0.2579
result/tencentBlock.ns3636.oracleGeneral.zst Cacheus cache size   237814, 1227871 req, miss ratio 0.2437, byte miss ratio 0.2437
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size      297, 1227871 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size      891, 1227871 req, miss ratio 0.5046, byte miss ratio 0.5046
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size     2972, 1227871 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size     8918, 1227871 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size    29726, 1227871 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size    59453, 1227871 req, miss ratio 0.3175, byte miss ratio 0.3175
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size   118907, 1227871 req, miss ratio 0.2578, byte miss ratio 0.2578
result/tencentBlock.ns3636.oracleGeneral.zst LeCaR cache size   237814, 1227871 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size      297, 1227871 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size      891, 1227871 req, miss ratio 0.5040, byte miss ratio 0.5040
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size     2972, 1227871 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size     8918, 1227871 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size    29726, 1227871 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size    59453, 1227871 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size   118907, 1227871 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns3636.oracleGeneral.zst clock2 cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size      297, 1227871 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size      891, 1227871 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size     2972, 1227871 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size     8918, 1227871 req, miss ratio 0.4875, byte miss ratio 0.4875
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size    29726, 1227871 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size    59453, 1227871 req, miss ratio 0.3237, byte miss ratio 0.3237
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size   118907, 1227871 req, miss ratio 0.2623, byte miss ratio 0.2623
result/tencentBlock.ns3636.oracleGeneral.zst LHD cache size   237814, 1227871 req, miss ratio 0.2433, byte miss ratio 0.2433
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size      297, 1227871 req, miss ratio 0.5080, byte miss ratio 0.5080
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size      891, 1227871 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size     2972, 1227871 req, miss ratio 0.5001, byte miss ratio 0.5001
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size     8918, 1227871 req, miss ratio 0.4834, byte miss ratio 0.4834
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size    29726, 1227871 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size    59453, 1227871 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size   118907, 1227871 req, miss ratio 0.2563, byte miss ratio 0.2563
result/tencentBlock.ns3636.oracleGeneral.zst ARC cache size   237814, 1227871 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns3636.oracleGeneral.zst LIRS cache size      297, 1227871 req, miss ratio 0.6012, byte miss ratio 0.6012
result/tencentBlock.ns3636.oracleGeneral.zst LIRS cache size      891, 1227871 req, miss ratio 0.5616, byte miss ratio 0.5616
