result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size      419, 2901249 req, miss ratio 0.6844, byte miss ratio 0.6844
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size     1257, 2901249 req, miss ratio 0.5647, byte miss ratio 0.5647
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size     4190, 2901249 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size    12571, 2901249 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size    41905, 2901249 req, miss ratio 0.3098, byte miss ratio 0.3098
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size    83810, 2901249 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size   167620, 2901249 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns21084.oracleGeneral.zst FIFO cache size   335241, 2901249 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size      419, 2901249 req, miss ratio 0.6154, byte miss ratio 0.6154
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size     1257, 2901249 req, miss ratio 0.4417, byte miss ratio 0.4417
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size     4190, 2901249 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size    12571, 2901249 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size    41905, 2901249 req, miss ratio 0.2947, byte miss ratio 0.2947
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size    83810, 2901249 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size   167620, 2901249 req, miss ratio 0.1574, byte miss ratio 0.1574
result/tencentBlock.ns21084.oracleGeneral.zst S3FIFO-1 cache size   335241, 2901249 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size      419, 2901249 req, miss ratio 0.6333, byte miss ratio 0.6333
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size     1257, 2901249 req, miss ratio 0.4838, byte miss ratio 0.4838
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size     4190, 2901249 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size    12571, 2901249 req, miss ratio 0.3499, byte miss ratio 0.3499
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size    41905, 2901249 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size    83810, 2901249 req, miss ratio 0.2294, byte miss ratio 0.2294
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size   167620, 2901249 req, miss ratio 0.1688, byte miss ratio 0.1688
result/tencentBlock.ns21084.oracleGeneral.zst LIRS cache size   335241, 2901249 req, miss ratio 0.1484, byte miss ratio 0.1484
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size      419, 2901249 req, miss ratio 0.6145, byte miss ratio 0.6145
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size     1257, 2901249 req, miss ratio 0.5245, byte miss ratio 0.5245
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size     4190, 2901249 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size    12571, 2901249 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size    41905, 2901249 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size    83810, 2901249 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size   167620, 2901249 req, miss ratio 0.1624, byte miss ratio 0.1624
result/tencentBlock.ns21084.oracleGeneral.zst Clock cache size   335241, 2901249 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size      419, 2901249 req, miss ratio 0.6164, byte miss ratio 0.6164
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size     1257, 2901249 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size     4190, 2901249 req, miss ratio 0.4105, byte miss ratio 0.4105
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size    12571, 2901249 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size    41905, 2901249 req, miss ratio 0.2894, byte miss ratio 0.2894
result/tencentBlock.ns21084.oracleGeneral.zst LRU cache size    83810, 2901249 req, miss ratio 0.2115, byte miss ratio 0.2115
