result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size      334, 3315107 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size     1002, 3315107 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size     3341, 3315107 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size    10023, 3315107 req, miss ratio 0.2657, byte miss ratio 0.2657
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size    33412, 3315107 req, miss ratio 0.2248, byte miss ratio 0.2248
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size    66824, 3315107 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size   133649, 3315107 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns9202.oracleGeneral.zst LeCaR cache size   267299, 3315107 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size      334, 3315107 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size     1002, 3315107 req, miss ratio 0.3492, byte miss ratio 0.3492
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size     3341, 3315107 req, miss ratio 0.2752, byte miss ratio 0.2752
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size    10023, 3315107 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size    33412, 3315107 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size    66824, 3315107 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size   133649, 3315107 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns9202.oracleGeneral.zst S3FIFO-1 cache size   267299, 3315107 req, miss ratio 0.1015, byte miss ratio 0.1015
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size      334, 3315107 req, miss ratio 0.5526, byte miss ratio 0.5526
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size     1002, 3315107 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size     3341, 3315107 req, miss ratio 0.3380, byte miss ratio 0.3380
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size    10023, 3315107 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size    33412, 3315107 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns9202.oracleGeneral.zst FIFO cache size    66824, 3315107 req, miss ratio 0.1815, byte miss ratio 0.1815
