result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size      578, 4555707 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size     1735, 4555707 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size     5786, 4555707 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size    17359, 4555707 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size    57866, 4555707 req, miss ratio 0.2189, byte miss ratio 0.2189
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size   115733, 4555707 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size   231466, 4555707 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns13223.oracleGeneral.zst LRU cache size   462932, 4555707 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size      578, 4555707 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size     1735, 4555707 req, miss ratio 0.3692, byte miss ratio 0.3692
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size     5786, 4555707 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size    17359, 4555707 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size    57866, 4555707 req, miss ratio 0.2246, byte miss ratio 0.2246
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size   115733, 4555707 req, miss ratio 0.1815, byte miss ratio 0.1815
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size   231466, 4555707 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns13223.oracleGeneral.zst LIRS cache size   462932, 4555707 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size      578, 4555707 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size     1735, 4555707 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size     5786, 4555707 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size    17359, 4555707 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size    57866, 4555707 req, miss ratio 0.2178, byte miss ratio 0.2178
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size   115733, 4555707 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size   231466, 4555707 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns13223.oracleGeneral.zst LeCaR cache size   462932, 4555707 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size      578, 4555707 req, miss ratio 0.5126, byte miss ratio 0.5126
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size     1735, 4555707 req, miss ratio 0.3751, byte miss ratio 0.3751
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size     5786, 4555707 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size    17359, 4555707 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size    57866, 4555707 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size   115733, 4555707 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size   231466, 4555707 req, miss ratio 0.1384, byte miss ratio 0.1384
result/tencentBlock.ns13223.oracleGeneral.zst LHD cache size   462932, 4555707 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size      578, 4555707 req, miss ratio 0.5849, byte miss ratio 0.5849
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size     1735, 4555707 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size     5786, 4555707 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size    17359, 4555707 req, miss ratio 0.2953, byte miss ratio 0.2953
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size    57866, 4555707 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size   115733, 4555707 req, miss ratio 0.1860, byte miss ratio 0.1860
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size   231466, 4555707 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns13223.oracleGeneral.zst FIFO cache size   462932, 4555707 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns13223.oracleGeneral.zst S3FIFO-1 cache size      578, 4555707 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns13223.oracleGeneral.zst S3FIFO-1 cache size     1735, 4555707 req, miss ratio 0.3277, byte miss ratio 0.3277
