result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size      298, 2845910 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size      894, 2845910 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size     2980, 2845910 req, miss ratio 0.2664, byte miss ratio 0.2664
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size     8942, 2845910 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size    29807, 2845910 req, miss ratio 0.1525, byte miss ratio 0.1525
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size    59615, 2845910 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size   119230, 2845910 req, miss ratio 0.1115, byte miss ratio 0.1115
result/tencentBlock.ns23905.oracleGeneral.zst LeCaR cache size   238461, 2845910 req, miss ratio 0.1056, byte miss ratio 0.1056
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size      298, 2845910 req, miss ratio 0.5406, byte miss ratio 0.5406
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size      894, 2845910 req, miss ratio 0.4001, byte miss ratio 0.4001
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size     2980, 2845910 req, miss ratio 0.2757, byte miss ratio 0.2757
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size     8942, 2845910 req, miss ratio 0.2280, byte miss ratio 0.2280
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size    29807, 2845910 req, miss ratio 0.1659, byte miss ratio 0.1659
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size    59615, 2845910 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size   119230, 2845910 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns23905.oracleGeneral.zst LIRS cache size   238461, 2845910 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size      298, 2845910 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size      894, 2845910 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size     2980, 2845910 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size     8942, 2845910 req, miss ratio 0.2256, byte miss ratio 0.2256
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size    29807, 2845910 req, miss ratio 0.1532, byte miss ratio 0.1532
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size    59615, 2845910 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size   119230, 2845910 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns23905.oracleGeneral.zst LHD cache size   238461, 2845910 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size      298, 2845910 req, miss ratio 0.5341, byte miss ratio 0.5341
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size      894, 2845910 req, miss ratio 0.3798, byte miss ratio 0.3798
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size     2980, 2845910 req, miss ratio 0.2613, byte miss ratio 0.2613
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size     8942, 2845910 req, miss ratio 0.2263, byte miss ratio 0.2263
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size    29807, 2845910 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size    59615, 2845910 req, miss ratio 0.1220, byte miss ratio 0.1220
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size   119230, 2845910 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns23905.oracleGeneral.zst S3FIFO-1 cache size   238461, 2845910 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns23905.oracleGeneral.zst Cacheus cache size      298, 2845910 req, miss ratio 0.5204, byte miss ratio 0.5204
result/tencentBlock.ns23905.oracleGeneral.zst Cacheus cache size      894, 2845910 req, miss ratio 0.4048, byte miss ratio 0.4048
result/tencentBlock.ns23905.oracleGeneral.zst Cacheus cache size     2980, 2845910 req, miss ratio 0.2628, byte miss ratio 0.2628
