result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size      107, 3112908 req, miss ratio 0.4459, byte miss ratio 0.4459
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size      323, 3112908 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size     1079, 3112908 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size     3237, 3112908 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size    10793, 3112908 req, miss ratio 0.1297, byte miss ratio 0.1297
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size    21586, 3112908 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size    43172, 3112908 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns3060.oracleGeneral.zst LIRS cache size    86345, 3112908 req, miss ratio 0.0394, byte miss ratio 0.0394
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size      107, 3112908 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size      323, 3112908 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size     1079, 3112908 req, miss ratio 0.2281, byte miss ratio 0.2281
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size     3237, 3112908 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size    10793, 3112908 req, miss ratio 0.1453, byte miss ratio 0.1453
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size    21586, 3112908 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size    43172, 3112908 req, miss ratio 0.0567, byte miss ratio 0.0567
result/tencentBlock.ns3060.oracleGeneral.zst FIFO cache size    86345, 3112908 req, miss ratio 0.0371, byte miss ratio 0.0371
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size      107, 3112908 req, miss ratio 0.5364, byte miss ratio 0.5364
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size      323, 3112908 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size     1079, 3112908 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size     3237, 3112908 req, miss ratio 0.1859, byte miss ratio 0.1859
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size    10793, 3112908 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns3060.oracleGeneral.zst Clock cache size    21586, 3112908 req, miss ratio 0.0857, byte miss ratio 0.0857
