result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size      195, 4457852 req, miss ratio 0.4965, byte miss ratio 0.4965
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size      586, 4457852 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size     1953, 4457852 req, miss ratio 0.2159, byte miss ratio 0.2159
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size     5860, 4457852 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size    19534, 4457852 req, miss ratio 0.1714, byte miss ratio 0.1714
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size    39068, 4457852 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size    78137, 4457852 req, miss ratio 0.0595, byte miss ratio 0.0595
result/tencentBlock.ns6142.oracleGeneral.zst Clock cache size   156274, 4457852 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size      195, 4457852 req, miss ratio 0.3928, byte miss ratio 0.3928
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size      586, 4457852 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size     1953, 4457852 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size     5860, 4457852 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size    19534, 4457852 req, miss ratio 0.1491, byte miss ratio 0.1491
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size    39068, 4457852 req, miss ratio 0.1135, byte miss ratio 0.1135
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size    78137, 4457852 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns6142.oracleGeneral.zst LIRS cache size   156274, 4457852 req, miss ratio 0.0470, byte miss ratio 0.0470
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size      195, 4457852 req, miss ratio 0.4817, byte miss ratio 0.4817
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size      586, 4457852 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size     1953, 4457852 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size     5860, 4457852 req, miss ratio 0.1942, byte miss ratio 0.1942
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size    19534, 4457852 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size    39068, 4457852 req, miss ratio 0.1238, byte miss ratio 0.1238
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size    78137, 4457852 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns6142.oracleGeneral.zst LeCaR cache size   156274, 4457852 req, miss ratio 0.0439, byte miss ratio 0.0439
result/tencentBlock.ns6142.oracleGeneral.zst clock2 cache size      195, 4457852 req, miss ratio 0.4902, byte miss ratio 0.4902
result/tencentBlock.ns6142.oracleGeneral.zst clock2 cache size      586, 4457852 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns6142.oracleGeneral.zst clock2 cache size     1953, 4457852 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns6142.oracleGeneral.zst clock2 cache size     5860, 4457852 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns6142.oracleGeneral.zst clock2 cache size    19534, 4457852 req, miss ratio 0.1742, byte miss ratio 0.1742
