result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size      277, 3301976 req, miss ratio 0.5122, byte miss ratio 0.5122
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size      832, 3301976 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size     2776, 3301976 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size     8329, 3301976 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size    27766, 3301976 req, miss ratio 0.2602, byte miss ratio 0.2602
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size    55532, 3301976 req, miss ratio 0.2171, byte miss ratio 0.2171
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size   111064, 3301976 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns14087.oracleGeneral.zst Clock cache size   222128, 3301976 req, miss ratio 0.0854, byte miss ratio 0.0854
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size      277, 3301976 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size      832, 3301976 req, miss ratio 0.4431, byte miss ratio 0.4431
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size     2776, 3301976 req, miss ratio 0.4055, byte miss ratio 0.4055
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size     8329, 3301976 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size    27766, 3301976 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size    55532, 3301976 req, miss ratio 0.2153, byte miss ratio 0.2153
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size   111064, 3301976 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns14087.oracleGeneral.zst LeCaR cache size   222128, 3301976 req, miss ratio 0.0852, byte miss ratio 0.0852
result/tencentBlock.ns14087.oracleGeneral.zst S3FIFO-1 cache size      277, 3301976 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns14087.oracleGeneral.zst S3FIFO-1 cache size      832, 3301976 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns14087.oracleGeneral.zst S3FIFO-1 cache size     2776, 3301976 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns14087.oracleGeneral.zst S3FIFO-1 cache size     8329, 3301976 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns14087.oracleGeneral.zst S3FIFO-1 cache size    27766, 3301976 req, miss ratio 0.2307, byte miss ratio 0.2307
