result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size      295, 3096664 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size      887, 3096664 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size     2957, 3096664 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size     8871, 3096664 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size    29572, 3096664 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size    59144, 3096664 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size   118288, 3096664 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns21798.oracleGeneral.zst clock2 cache size   236577, 3096664 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size      295, 3096664 req, miss ratio 0.5036, byte miss ratio 0.5036
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size      887, 3096664 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size     2957, 3096664 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size     8871, 3096664 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size    29572, 3096664 req, miss ratio 0.1615, byte miss ratio 0.1615
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size    59144, 3096664 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size   118288, 3096664 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns21798.oracleGeneral.zst LeCaR cache size   236577, 3096664 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size      295, 3096664 req, miss ratio 0.5151, byte miss ratio 0.5151
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size      887, 3096664 req, miss ratio 0.3889, byte miss ratio 0.3889
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size     2957, 3096664 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size     8871, 3096664 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size    29572, 3096664 req, miss ratio 0.1728, byte miss ratio 0.1728
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size    59144, 3096664 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size   118288, 3096664 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns21798.oracleGeneral.zst LIRS cache size   236577, 3096664 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size      295, 3096664 req, miss ratio 0.5979, byte miss ratio 0.5979
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size      887, 3096664 req, miss ratio 0.4495, byte miss ratio 0.4495
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size     2957, 3096664 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size     8871, 3096664 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size    29572, 3096664 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size    59144, 3096664 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size   118288, 3096664 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns21798.oracleGeneral.zst FIFO cache size   236577, 3096664 req, miss ratio 0.1008, byte miss ratio 0.1008
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size      295, 3096664 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size      887, 3096664 req, miss ratio 0.3769, byte miss ratio 0.3769
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size     2957, 3096664 req, miss ratio 0.2485, byte miss ratio 0.2485
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size     8871, 3096664 req, miss ratio 0.2201, byte miss ratio 0.2201
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size    29572, 3096664 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size    59144, 3096664 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size   118288, 3096664 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns21798.oracleGeneral.zst ARC cache size   236577, 3096664 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns21798.oracleGeneral.zst Clock cache size      295, 3096664 req, miss ratio 0.5043, byte miss ratio 0.5043
