result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size      225, 1500657 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size      677, 1500657 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size     2256, 1500657 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size     6770, 1500657 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size    22568, 1500657 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size    45136, 1500657 req, miss ratio 0.3177, byte miss ratio 0.3177
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size    90272, 1500657 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns11846.oracleGeneral.zst ARC cache size   180545, 1500657 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size      225, 1500657 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size      677, 1500657 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size     2256, 1500657 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size     6770, 1500657 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size    22568, 1500657 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size    45136, 1500657 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size    90272, 1500657 req, miss ratio 0.2451, byte miss ratio 0.2451
result/tencentBlock.ns11846.oracleGeneral.zst FIFO cache size   180545, 1500657 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size      225, 1500657 req, miss ratio 0.4656, byte miss ratio 0.4656
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size      677, 1500657 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size     2256, 1500657 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size     6770, 1500657 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size    22568, 1500657 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size    45136, 1500657 req, miss ratio 0.3527, byte miss ratio 0.3527
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size    90272, 1500657 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns11846.oracleGeneral.zst LRU cache size   180545, 1500657 req, miss ratio 0.1508, byte miss ratio 0.1508
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size      225, 1500657 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size      677, 1500657 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size     2256, 1500657 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size     6770, 1500657 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size    22568, 1500657 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size    45136, 1500657 req, miss ratio 0.3542, byte miss ratio 0.3542
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size    90272, 1500657 req, miss ratio 0.2188, byte miss ratio 0.2188
result/tencentBlock.ns11846.oracleGeneral.zst Clock cache size   180545, 1500657 req, miss ratio 0.1522, byte miss ratio 0.1522
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size      225, 1500657 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size      677, 1500657 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size     2256, 1500657 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size     6770, 1500657 req, miss ratio 0.4545, byte miss ratio 0.4545
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size    22568, 1500657 req, miss ratio 0.3790, byte miss ratio 0.3790
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size    45136, 1500657 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size    90272, 1500657 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns11846.oracleGeneral.zst S3FIFO-1 cache size   180545, 1500657 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size      225, 1500657 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size      677, 1500657 req, miss ratio 0.4884, byte miss ratio 0.4884
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size     2256, 1500657 req, miss ratio 0.4578, byte miss ratio 0.4578
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size     6770, 1500657 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size    22568, 1500657 req, miss ratio 0.3787, byte miss ratio 0.3787
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size    45136, 1500657 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size    90272, 1500657 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns11846.oracleGeneral.zst LIRS cache size   180545, 1500657 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size      225, 1500657 req, miss ratio 0.4590, byte miss ratio 0.4590
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size      677, 1500657 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size     2256, 1500657 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size     6770, 1500657 req, miss ratio 0.4545, byte miss ratio 0.4545
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size    22568, 1500657 req, miss ratio 0.3939, byte miss ratio 0.3939
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size    45136, 1500657 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size    90272, 1500657 req, miss ratio 0.2179, byte miss ratio 0.2179
result/tencentBlock.ns11846.oracleGeneral.zst Cacheus cache size   180545, 1500657 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size      225, 1500657 req, miss ratio 0.4644, byte miss ratio 0.4644
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size      677, 1500657 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size     2256, 1500657 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size     6770, 1500657 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size    22568, 1500657 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size    45136, 1500657 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size    90272, 1500657 req, miss ratio 0.2012, byte miss ratio 0.2012
result/tencentBlock.ns11846.oracleGeneral.zst LHD cache size   180545, 1500657 req, miss ratio 0.1513, byte miss ratio 0.1513
result/tencentBlock.ns11846.oracleGeneral.zst clock2 cache size      225, 1500657 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns11846.oracleGeneral.zst clock2 cache size      677, 1500657 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns11846.oracleGeneral.zst clock2 cache size     2256, 1500657 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns11846.oracleGeneral.zst clock2 cache size     6770, 1500657 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns11846.oracleGeneral.zst clock2 cache size    22568, 1500657 req, miss ratio 0.4484, byte miss ratio 0.4484
