result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size      191, 2281938 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size      574, 2281938 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size     1916, 2281938 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size     5748, 2281938 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size    19163, 2281938 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size    38326, 2281938 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size    76653, 2281938 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns22869.oracleGeneral.zst Cacheus cache size   153306, 2281938 req, miss ratio 0.0928, byte miss ratio 0.0928
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size      191, 2281938 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size      574, 2281938 req, miss ratio 0.3235, byte miss ratio 0.3235
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size     1916, 2281938 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size     5748, 2281938 req, miss ratio 0.3209, byte miss ratio 0.3209
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size    19163, 2281938 req, miss ratio 0.2815, byte miss ratio 0.2815
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size    38326, 2281938 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size    76653, 2281938 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns22869.oracleGeneral.zst S3FIFO-1 cache size   153306, 2281938 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size      191, 2281938 req, miss ratio 0.3431, byte miss ratio 0.3431
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size      574, 2281938 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size     1916, 2281938 req, miss ratio 0.3222, byte miss ratio 0.3222
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size     5748, 2281938 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size    19163, 2281938 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size    38326, 2281938 req, miss ratio 0.2545, byte miss ratio 0.2545
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size    76653, 2281938 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns22869.oracleGeneral.zst LeCaR cache size   153306, 2281938 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns22869.oracleGeneral.zst ARC cache size      191, 2281938 req, miss ratio 0.3332, byte miss ratio 0.3332
result/tencentBlock.ns22869.oracleGeneral.zst ARC cache size      574, 2281938 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns22869.oracleGeneral.zst ARC cache size     1916, 2281938 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns22869.oracleGeneral.zst ARC cache size     5748, 2281938 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns22869.oracleGeneral.zst ARC cache size    19163, 2281938 req, miss ratio 0.2871, byte miss ratio 0.2871
