result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size      120, 2231846 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size      362, 2231846 req, miss ratio 0.2937, byte miss ratio 0.2937
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size     1209, 2231846 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size     3627, 2231846 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size    12092, 2231846 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size    24185, 2231846 req, miss ratio 0.2240, byte miss ratio 0.2240
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size    48371, 2231846 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns6930.oracleGeneral.zst Clock cache size    96742, 2231846 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size      120, 2231846 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size      362, 2231846 req, miss ratio 0.2918, byte miss ratio 0.2918
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size     1209, 2231846 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size     3627, 2231846 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size    12092, 2231846 req, miss ratio 0.2122, byte miss ratio 0.2122
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size    24185, 2231846 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size    48371, 2231846 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns6930.oracleGeneral.zst LIRS cache size    96742, 2231846 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size      120, 2231846 req, miss ratio 0.3338, byte miss ratio 0.3338
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size      362, 2231846 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size     1209, 2231846 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size     3627, 2231846 req, miss ratio 0.2540, byte miss ratio 0.2540
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size    12092, 2231846 req, miss ratio 0.2156, byte miss ratio 0.2156
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size    24185, 2231846 req, miss ratio 0.1851, byte miss ratio 0.1851
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size    48371, 2231846 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns6930.oracleGeneral.zst S3FIFO-1 cache size    96742, 2231846 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size      120, 2231846 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size      362, 2231846 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size     1209, 2231846 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size     3627, 2231846 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size    12092, 2231846 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns6930.oracleGeneral.zst LHD cache size    24185, 2231846 req, miss ratio 0.2089, byte miss ratio 0.2089
