result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size      139, 1198771 req, miss ratio 0.6175, byte miss ratio 0.6175
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size      419, 1198771 req, miss ratio 0.5758, byte miss ratio 0.5758
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size     1398, 1198771 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size     4195, 1198771 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size    13985, 1198771 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size    27970, 1198771 req, miss ratio 0.4087, byte miss ratio 0.4087
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size    55941, 1198771 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns12696.oracleGeneral.zst LIRS cache size   111883, 1198771 req, miss ratio 0.1352, byte miss ratio 0.1352
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size      139, 1198771 req, miss ratio 0.5507, byte miss ratio 0.5507
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size      419, 1198771 req, miss ratio 0.5238, byte miss ratio 0.5238
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size     1398, 1198771 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size     4195, 1198771 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size    13985, 1198771 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size    27970, 1198771 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size    55941, 1198771 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns12696.oracleGeneral.zst ARC cache size   111883, 1198771 req, miss ratio 0.1344, byte miss ratio 0.1344
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size      139, 1198771 req, miss ratio 0.5660, byte miss ratio 0.5660
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size      419, 1198771 req, miss ratio 0.5455, byte miss ratio 0.5455
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size     1398, 1198771 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size     4195, 1198771 req, miss ratio 0.5184, byte miss ratio 0.5184
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size    13985, 1198771 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size    27970, 1198771 req, miss ratio 0.4469, byte miss ratio 0.4469
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size    55941, 1198771 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns12696.oracleGeneral.zst Clock cache size   111883, 1198771 req, miss ratio 0.1378, byte miss ratio 0.1378
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size      139, 1198771 req, miss ratio 0.5680, byte miss ratio 0.5680
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size      419, 1198771 req, miss ratio 0.5481, byte miss ratio 0.5481
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size     1398, 1198771 req, miss ratio 0.5226, byte miss ratio 0.5226
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size     4195, 1198771 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size    13985, 1198771 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size    27970, 1198771 req, miss ratio 0.4488, byte miss ratio 0.4488
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size    55941, 1198771 req, miss ratio 0.3509, byte miss ratio 0.3509
result/tencentBlock.ns12696.oracleGeneral.zst LRU cache size   111883, 1198771 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size      139, 1198771 req, miss ratio 0.5652, byte miss ratio 0.5652
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size      419, 1198771 req, miss ratio 0.5449, byte miss ratio 0.5449
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size     1398, 1198771 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size     4195, 1198771 req, miss ratio 0.5182, byte miss ratio 0.5182
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size    13985, 1198771 req, miss ratio 0.5173, byte miss ratio 0.5173
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size    27970, 1198771 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size    55941, 1198771 req, miss ratio 0.3844, byte miss ratio 0.3844
result/tencentBlock.ns12696.oracleGeneral.zst clock2 cache size   111883, 1198771 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size      139, 1198771 req, miss ratio 0.5563, byte miss ratio 0.5563
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size      419, 1198771 req, miss ratio 0.5253, byte miss ratio 0.5253
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size     1398, 1198771 req, miss ratio 0.5191, byte miss ratio 0.5191
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size     4195, 1198771 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size    13985, 1198771 req, miss ratio 0.4908, byte miss ratio 0.4908
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size    27970, 1198771 req, miss ratio 0.4445, byte miss ratio 0.4445
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size    55941, 1198771 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns12696.oracleGeneral.zst Cacheus cache size   111883, 1198771 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size      139, 1198771 req, miss ratio 0.6315, byte miss ratio 0.6315
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size      419, 1198771 req, miss ratio 0.5769, byte miss ratio 0.5769
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size     1398, 1198771 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size     4195, 1198771 req, miss ratio 0.5258, byte miss ratio 0.5258
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size    13985, 1198771 req, miss ratio 0.5193, byte miss ratio 0.5193
result/tencentBlock.ns12696.oracleGeneral.zst FIFO cache size    27970, 1198771 req, miss ratio 0.4661, byte miss ratio 0.4661
