result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size      994, 4214826 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size     2983, 4214826 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size     9945, 4214826 req, miss ratio 0.5215, byte miss ratio 0.5215
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size    29836, 4214826 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size    99455, 4214826 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size   198911, 4214826 req, miss ratio 0.3654, byte miss ratio 0.3654
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size   397823, 4214826 req, miss ratio 0.2570, byte miss ratio 0.2570
result/tencentBlock.ns3774.oracleGeneral.zst clock2 cache size   795646, 4214826 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size      994, 4214826 req, miss ratio 0.5331, byte miss ratio 0.5331
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size     2983, 4214826 req, miss ratio 0.5269, byte miss ratio 0.5269
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size     9945, 4214826 req, miss ratio 0.5096, byte miss ratio 0.5096
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size    29836, 4214826 req, miss ratio 0.4666, byte miss ratio 0.4666
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size    99455, 4214826 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size   198911, 4214826 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size   397823, 4214826 req, miss ratio 0.2693, byte miss ratio 0.2693
result/tencentBlock.ns3774.oracleGeneral.zst LHD cache size   795646, 4214826 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size      994, 4214826 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size     2983, 4214826 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size     9945, 4214826 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size    29836, 4214826 req, miss ratio 0.4658, byte miss ratio 0.4658
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size    99455, 4214826 req, miss ratio 0.3747, byte miss ratio 0.3747
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size   198911, 4214826 req, miss ratio 0.2971, byte miss ratio 0.2971
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size   397823, 4214826 req, miss ratio 0.2526, byte miss ratio 0.2526
result/tencentBlock.ns3774.oracleGeneral.zst ARC cache size   795646, 4214826 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size      994, 4214826 req, miss ratio 0.5436, byte miss ratio 0.5436
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size     2983, 4214826 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size     9945, 4214826 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size    29836, 4214826 req, miss ratio 0.4576, byte miss ratio 0.4576
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size    99455, 4214826 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size   198911, 4214826 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size   397823, 4214826 req, miss ratio 0.2525, byte miss ratio 0.2525
result/tencentBlock.ns3774.oracleGeneral.zst S3FIFO-1 cache size   795646, 4214826 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size      994, 4214826 req, miss ratio 0.5712, byte miss ratio 0.5712
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size     2983, 4214826 req, miss ratio 0.5427, byte miss ratio 0.5427
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size     9945, 4214826 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size    29836, 4214826 req, miss ratio 0.4898, byte miss ratio 0.4898
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size    99455, 4214826 req, miss ratio 0.4378, byte miss ratio 0.4378
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size   198911, 4214826 req, miss ratio 0.3566, byte miss ratio 0.3566
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size   397823, 4214826 req, miss ratio 0.3022, byte miss ratio 0.3022
result/tencentBlock.ns3774.oracleGeneral.zst FIFO cache size   795646, 4214826 req, miss ratio 0.2560, byte miss ratio 0.2560
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size      994, 4214826 req, miss ratio 0.5609, byte miss ratio 0.5609
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size     2983, 4214826 req, miss ratio 0.5413, byte miss ratio 0.5413
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size     9945, 4214826 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size    29836, 4214826 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size    99455, 4214826 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size   198911, 4214826 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size   397823, 4214826 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns3774.oracleGeneral.zst LIRS cache size   795646, 4214826 req, miss ratio 0.2373, byte miss ratio 0.2373
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size      994, 4214826 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size     2983, 4214826 req, miss ratio 0.5282, byte miss ratio 0.5282
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size     9945, 4214826 req, miss ratio 0.5218, byte miss ratio 0.5218
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size    29836, 4214826 req, miss ratio 0.4779, byte miss ratio 0.4779
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size    99455, 4214826 req, miss ratio 0.4193, byte miss ratio 0.4193
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size   198911, 4214826 req, miss ratio 0.3679, byte miss ratio 0.3679
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size   397823, 4214826 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns3774.oracleGeneral.zst Clock cache size   795646, 4214826 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns3774.oracleGeneral.zst LeCaR cache size      994, 4214826 req, miss ratio 0.5336, byte miss ratio 0.5336
