result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size      223, 2862133 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size      670, 2862133 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size     2235, 2862133 req, miss ratio 0.3327, byte miss ratio 0.3327
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size     6705, 2862133 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size    22353, 2862133 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size    44706, 2862133 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size    89413, 2862133 req, miss ratio 0.1030, byte miss ratio 0.1030
result/tencentBlock.ns18557.oracleGeneral.zst LeCaR cache size   178826, 2862133 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size      223, 2862133 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size      670, 2862133 req, miss ratio 0.3909, byte miss ratio 0.3909
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size     2235, 2862133 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size     6705, 2862133 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size    22353, 2862133 req, miss ratio 0.2504, byte miss ratio 0.2504
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size    44706, 2862133 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size    89413, 2862133 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns18557.oracleGeneral.zst LRU cache size   178826, 2862133 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size      223, 2862133 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size      670, 2862133 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size     2235, 2862133 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size     6705, 2862133 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size    22353, 2862133 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size    44706, 2862133 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size    89413, 2862133 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns18557.oracleGeneral.zst LIRS cache size   178826, 2862133 req, miss ratio 0.0794, byte miss ratio 0.0794
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size      223, 2862133 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size      670, 2862133 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size     2235, 2862133 req, miss ratio 0.3205, byte miss ratio 0.3205
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size     6705, 2862133 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size    22353, 2862133 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size    44706, 2862133 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size    89413, 2862133 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns18557.oracleGeneral.zst LHD cache size   178826, 2862133 req, miss ratio 0.0785, byte miss ratio 0.0785
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size      223, 2862133 req, miss ratio 0.4711, byte miss ratio 0.4711
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size      670, 2862133 req, miss ratio 0.3943, byte miss ratio 0.3943
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size     2235, 2862133 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size     6705, 2862133 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size    22353, 2862133 req, miss ratio 0.2634, byte miss ratio 0.2634
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size    44706, 2862133 req, miss ratio 0.2219, byte miss ratio 0.2219
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size    89413, 2862133 req, miss ratio 0.1342, byte miss ratio 0.1342
result/tencentBlock.ns18557.oracleGeneral.zst clock2 cache size   178826, 2862133 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size      223, 2862133 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size      670, 2862133 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size     2235, 2862133 req, miss ratio 0.3085, byte miss ratio 0.3085
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size     6705, 2862133 req, miss ratio 0.2759, byte miss ratio 0.2759
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size    22353, 2862133 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size    44706, 2862133 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size    89413, 2862133 req, miss ratio 0.1035, byte miss ratio 0.1035
result/tencentBlock.ns18557.oracleGeneral.zst Cacheus cache size   178826, 2862133 req, miss ratio 0.0784, byte miss ratio 0.0784
result/tencentBlock.ns18557.oracleGeneral.zst S3FIFO-1 cache size      223, 2862133 req, miss ratio 0.4308, byte miss ratio 0.4308
