result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size      307, 2102062 req, miss ratio 0.6085, byte miss ratio 0.6085
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size      921, 2102062 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size     3071, 2102062 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size     9213, 2102062 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size    30712, 2102062 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size    61424, 2102062 req, miss ratio 0.2556, byte miss ratio 0.2556
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size   122849, 2102062 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns17495.oracleGeneral.zst LIRS cache size   245698, 2102062 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size      307, 2102062 req, miss ratio 0.5894, byte miss ratio 0.5894
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size      921, 2102062 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size     3071, 2102062 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size     9213, 2102062 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size    30712, 2102062 req, miss ratio 0.3339, byte miss ratio 0.3339
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size    61424, 2102062 req, miss ratio 0.2706, byte miss ratio 0.2706
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size   122849, 2102062 req, miss ratio 0.1694, byte miss ratio 0.1694
result/tencentBlock.ns17495.oracleGeneral.zst LHD cache size   245698, 2102062 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size      307, 2102062 req, miss ratio 0.6066, byte miss ratio 0.6066
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size      921, 2102062 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size     3071, 2102062 req, miss ratio 0.4443, byte miss ratio 0.4443
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size     9213, 2102062 req, miss ratio 0.3993, byte miss ratio 0.3993
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size    30712, 2102062 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size    61424, 2102062 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size   122849, 2102062 req, miss ratio 0.1720, byte miss ratio 0.1720
result/tencentBlock.ns17495.oracleGeneral.zst LRU cache size   245698, 2102062 req, miss ratio 0.1465, byte miss ratio 0.1465
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size      307, 2102062 req, miss ratio 0.5895, byte miss ratio 0.5895
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size      921, 2102062 req, miss ratio 0.5269, byte miss ratio 0.5269
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size     3071, 2102062 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size     9213, 2102062 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size    30712, 2102062 req, miss ratio 0.3375, byte miss ratio 0.3375
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size    61424, 2102062 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size   122849, 2102062 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns17495.oracleGeneral.zst clock2 cache size   245698, 2102062 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size      307, 2102062 req, miss ratio 0.5885, byte miss ratio 0.5885
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size      921, 2102062 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size     3071, 2102062 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size     9213, 2102062 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size    30712, 2102062 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size    61424, 2102062 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size   122849, 2102062 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns17495.oracleGeneral.zst S3FIFO-1 cache size   245698, 2102062 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns17495.oracleGeneral.zst FIFO cache size      307, 2102062 req, miss ratio 0.6904, byte miss ratio 0.6904
