result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size      403, 3656596 req, miss ratio 0.5216, byte miss ratio 0.5216
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size     1210, 3656596 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size     4036, 3656596 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size    12109, 3656596 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size    40364, 3656596 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size    80729, 3656596 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size   161459, 3656596 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns12972.oracleGeneral.zst LIRS cache size   322919, 3656596 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size      403, 3656596 req, miss ratio 0.5911, byte miss ratio 0.5911
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size     1210, 3656596 req, miss ratio 0.4637, byte miss ratio 0.4637
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size     4036, 3656596 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size    12109, 3656596 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size    40364, 3656596 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size    80729, 3656596 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size   161459, 3656596 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns12972.oracleGeneral.zst FIFO cache size   322919, 3656596 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size      403, 3656596 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size     1210, 3656596 req, miss ratio 0.3996, byte miss ratio 0.3996
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size     4036, 3656596 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size    12109, 3656596 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size    40364, 3656596 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns12972.oracleGeneral.zst Cacheus cache size    80729, 3656596 req, miss ratio 0.1765, byte miss ratio 0.1765
