result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size      656, 12374586 req, miss ratio 0.6251, byte miss ratio 0.6251
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size     1969, 12374586 req, miss ratio 0.5870, byte miss ratio 0.5870
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size     6563, 12374586 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size    19691, 12374586 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size    65636, 12374586 req, miss ratio 0.2063, byte miss ratio 0.2063
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size   131273, 12374586 req, miss ratio 0.1427, byte miss ratio 0.1427
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size   262547, 12374586 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns3113.oracleGeneral.zst LIRS cache size   525094, 12374586 req, miss ratio 0.0571, byte miss ratio 0.0571
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size      656, 12374586 req, miss ratio 0.6252, byte miss ratio 0.6252
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size     1969, 12374586 req, miss ratio 0.5909, byte miss ratio 0.5909
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size     6563, 12374586 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size    19691, 12374586 req, miss ratio 0.3893, byte miss ratio 0.3893
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size    65636, 12374586 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size   131273, 12374586 req, miss ratio 0.1494, byte miss ratio 0.1494
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size   262547, 12374586 req, miss ratio 0.0877, byte miss ratio 0.0877
result/tencentBlock.ns3113.oracleGeneral.zst Cacheus cache size   525094, 12374586 req, miss ratio 0.0559, byte miss ratio 0.0559
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size      656, 12374586 req, miss ratio 0.6579, byte miss ratio 0.6579
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size     1969, 12374586 req, miss ratio 0.6134, byte miss ratio 0.6134
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size     6563, 12374586 req, miss ratio 0.5452, byte miss ratio 0.5452
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size    19691, 12374586 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size    65636, 12374586 req, miss ratio 0.2210, byte miss ratio 0.2210
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size   131273, 12374586 req, miss ratio 0.1504, byte miss ratio 0.1504
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size   262547, 12374586 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns3113.oracleGeneral.zst Clock cache size   525094, 12374586 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size      656, 12374586 req, miss ratio 0.6202, byte miss ratio 0.6202
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size     1969, 12374586 req, miss ratio 0.5826, byte miss ratio 0.5826
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size     6563, 12374586 req, miss ratio 0.4970, byte miss ratio 0.4970
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size    19691, 12374586 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size    65636, 12374586 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size   131273, 12374586 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size   262547, 12374586 req, miss ratio 0.0879, byte miss ratio 0.0879
result/tencentBlock.ns3113.oracleGeneral.zst ARC cache size   525094, 12374586 req, miss ratio 0.0562, byte miss ratio 0.0562
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size      656, 12374586 req, miss ratio 0.6466, byte miss ratio 0.6466
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size     1969, 12374586 req, miss ratio 0.6008, byte miss ratio 0.6008
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size     6563, 12374586 req, miss ratio 0.5201, byte miss ratio 0.5201
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size    19691, 12374586 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size    65636, 12374586 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size   131273, 12374586 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size   262547, 12374586 req, miss ratio 0.0902, byte miss ratio 0.0902
result/tencentBlock.ns3113.oracleGeneral.zst LHD cache size   525094, 12374586 req, miss ratio 0.0568, byte miss ratio 0.0568
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size      656, 12374586 req, miss ratio 0.6654, byte miss ratio 0.6654
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size     1969, 12374586 req, miss ratio 0.6186, byte miss ratio 0.6186
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size     6563, 12374586 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size    19691, 12374586 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size    65636, 12374586 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size   131273, 12374586 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size   262547, 12374586 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns3113.oracleGeneral.zst LRU cache size   525094, 12374586 req, miss ratio 0.0556, byte miss ratio 0.0556
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size      656, 12374586 req, miss ratio 0.6481, byte miss ratio 0.6481
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size     1969, 12374586 req, miss ratio 0.6076, byte miss ratio 0.6076
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size     6563, 12374586 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size    19691, 12374586 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size    65636, 12374586 req, miss ratio 0.2150, byte miss ratio 0.2150
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size   131273, 12374586 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns3113.oracleGeneral.zst clock2 cache size   262547, 12374586 req, miss ratio 0.0906, byte miss ratio 0.0906
