result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size      311, 2106483 req, miss ratio 0.7694, byte miss ratio 0.7694
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size      934, 2106483 req, miss ratio 0.7577, byte miss ratio 0.7577
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size     3114, 2106483 req, miss ratio 0.7525, byte miss ratio 0.7525
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size     9342, 2106483 req, miss ratio 0.7463, byte miss ratio 0.7463
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size    31140, 2106483 req, miss ratio 0.7179, byte miss ratio 0.7179
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size    62281, 2106483 req, miss ratio 0.6884, byte miss ratio 0.6884
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size   124563, 2106483 req, miss ratio 0.6465, byte miss ratio 0.6465
result/tencentBlock.ns2861.oracleGeneral.zst LeCaR cache size   249126, 2106483 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size      311, 2106483 req, miss ratio 0.7628, byte miss ratio 0.7628
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size      934, 2106483 req, miss ratio 0.7563, byte miss ratio 0.7563
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size     3114, 2106483 req, miss ratio 0.7515, byte miss ratio 0.7515
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size     9342, 2106483 req, miss ratio 0.7477, byte miss ratio 0.7477
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size    31140, 2106483 req, miss ratio 0.7213, byte miss ratio 0.7213
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size    62281, 2106483 req, miss ratio 0.6292, byte miss ratio 0.6292
result/tencentBlock.ns2861.oracleGeneral.zst Cacheus cache size   124563, 2106483 req, miss ratio 0.6487, byte miss ratio 0.6487
