result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size      116, 21413066 req, miss ratio 0.7436, byte miss ratio 0.7436
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size      350, 21413066 req, miss ratio 0.6878, byte miss ratio 0.6878
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size     1167, 21413066 req, miss ratio 0.0443, byte miss ratio 0.0443
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size     3502, 21413066 req, miss ratio 0.0212, byte miss ratio 0.0212
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size    11676, 21413066 req, miss ratio 0.0219, byte miss ratio 0.0219
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size    23352, 21413066 req, miss ratio 0.0133, byte miss ratio 0.0133
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size    46704, 21413066 req, miss ratio 0.0081, byte miss ratio 0.0081
result/tencentBlock.ns23274.oracleGeneral.zst Cacheus cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size      116, 21413066 req, miss ratio 0.8885, byte miss ratio 0.8885
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size      350, 21413066 req, miss ratio 0.7679, byte miss ratio 0.7679
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size     1167, 21413066 req, miss ratio 0.0398, byte miss ratio 0.0398
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size     3502, 21413066 req, miss ratio 0.0213, byte miss ratio 0.0213
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size    11676, 21413066 req, miss ratio 0.0192, byte miss ratio 0.0192
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size    23352, 21413066 req, miss ratio 0.0146, byte miss ratio 0.0146
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size    46704, 21413066 req, miss ratio 0.0082, byte miss ratio 0.0082
result/tencentBlock.ns23274.oracleGeneral.zst clock2 cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size      116, 21413066 req, miss ratio 0.8725, byte miss ratio 0.8725
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size      350, 21413066 req, miss ratio 0.7447, byte miss ratio 0.7447
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size     1167, 21413066 req, miss ratio 0.0355, byte miss ratio 0.0355
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size     3502, 21413066 req, miss ratio 0.0214, byte miss ratio 0.0214
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size    11676, 21413066 req, miss ratio 0.0192, byte miss ratio 0.0192
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size    23352, 21413066 req, miss ratio 0.0131, byte miss ratio 0.0131
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size    46704, 21413066 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns23274.oracleGeneral.zst LeCaR cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size      116, 21413066 req, miss ratio 0.7421, byte miss ratio 0.7421
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size      350, 21413066 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size     1167, 21413066 req, miss ratio 0.0362, byte miss ratio 0.0362
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size     3502, 21413066 req, miss ratio 0.0209, byte miss ratio 0.0209
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size    11676, 21413066 req, miss ratio 0.0184, byte miss ratio 0.0184
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size    23352, 21413066 req, miss ratio 0.0130, byte miss ratio 0.0130
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size    46704, 21413066 req, miss ratio 0.0083, byte miss ratio 0.0083
result/tencentBlock.ns23274.oracleGeneral.zst ARC cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size      116, 21413066 req, miss ratio 0.7321, byte miss ratio 0.7321
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size      350, 21413066 req, miss ratio 0.4328, byte miss ratio 0.4328
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size     1167, 21413066 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size     3502, 21413066 req, miss ratio 0.0221, byte miss ratio 0.0221
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size    11676, 21413066 req, miss ratio 0.0171, byte miss ratio 0.0171
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size    23352, 21413066 req, miss ratio 0.0130, byte miss ratio 0.0130
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size    46704, 21413066 req, miss ratio 0.0085, byte miss ratio 0.0085
result/tencentBlock.ns23274.oracleGeneral.zst LIRS cache size    93409, 21413066 req, miss ratio 0.0057, byte miss ratio 0.0057
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size      116, 21413066 req, miss ratio 0.7413, byte miss ratio 0.7413
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size      350, 21413066 req, miss ratio 0.5232, byte miss ratio 0.5232
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size     1167, 21413066 req, miss ratio 0.0373, byte miss ratio 0.0373
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size     3502, 21413066 req, miss ratio 0.0205, byte miss ratio 0.0205
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size    11676, 21413066 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size    23352, 21413066 req, miss ratio 0.0132, byte miss ratio 0.0132
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size    46704, 21413066 req, miss ratio 0.0086, byte miss ratio 0.0086
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-1 cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size      116, 21413066 req, miss ratio 0.8917, byte miss ratio 0.8917
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size      350, 21413066 req, miss ratio 0.7885, byte miss ratio 0.7885
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size     1167, 21413066 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size     3502, 21413066 req, miss ratio 0.0215, byte miss ratio 0.0215
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size    11676, 21413066 req, miss ratio 0.0193, byte miss ratio 0.0193
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size    23352, 21413066 req, miss ratio 0.0130, byte miss ratio 0.0130
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size    46704, 21413066 req, miss ratio 0.0084, byte miss ratio 0.0084
result/tencentBlock.ns23274.oracleGeneral.zst LRU cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size      116, 21413066 req, miss ratio 0.7798, byte miss ratio 0.7798
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size      350, 21413066 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size     1167, 21413066 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size     3502, 21413066 req, miss ratio 0.0211, byte miss ratio 0.0211
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size    11676, 21413066 req, miss ratio 0.0172, byte miss ratio 0.0172
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size    23352, 21413066 req, miss ratio 0.0131, byte miss ratio 0.0131
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size    46704, 21413066 req, miss ratio 0.0084, byte miss ratio 0.0084
result/tencentBlock.ns23274.oracleGeneral.zst LHD cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size      116, 21413066 req, miss ratio 0.8899, byte miss ratio 0.8899
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size      350, 21413066 req, miss ratio 0.7765, byte miss ratio 0.7765
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size     1167, 21413066 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size     3502, 21413066 req, miss ratio 0.0214, byte miss ratio 0.0214
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size    11676, 21413066 req, miss ratio 0.0193, byte miss ratio 0.0193
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size    23352, 21413066 req, miss ratio 0.0134, byte miss ratio 0.0134
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size    46704, 21413066 req, miss ratio 0.0088, byte miss ratio 0.0088
result/tencentBlock.ns23274.oracleGeneral.zst Clock cache size    93409, 21413066 req, miss ratio 0.0055, byte miss ratio 0.0055
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size      116, 21413066 req, miss ratio 0.8952, byte miss ratio 0.8952
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size      350, 21413066 req, miss ratio 0.7915, byte miss ratio 0.7915
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size     1167, 21413066 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size     3502, 21413066 req, miss ratio 0.0269, byte miss ratio 0.0269
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size    11676, 21413066 req, miss ratio 0.0209, byte miss ratio 0.0209
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size    23352, 21413066 req, miss ratio 0.0143, byte miss ratio 0.0143
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size    46704, 21413066 req, miss ratio 0.0097, byte miss ratio 0.0097
result/tencentBlock.ns23274.oracleGeneral.zst FIFO cache size    93409, 21413066 req, miss ratio 0.0059, byte miss ratio 0.0059
result/tencentBlock.ns23274.oracleGeneral.zst S3FIFO-d-1 cache size      116, 21413066 req, miss ratio 0.7288, byte miss ratio 0.7288
