result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size      160, 3331799 req, miss ratio 0.6670, byte miss ratio 0.6670
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size      481, 3331799 req, miss ratio 0.5680, byte miss ratio 0.5680
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size     1606, 3331799 req, miss ratio 0.4463, byte miss ratio 0.4463
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size     4818, 3331799 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size    16061, 3331799 req, miss ratio 0.2132, byte miss ratio 0.2132
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size    32123, 3331799 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size    64247, 3331799 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns1438.oracleGeneral.zst Clock cache size   128495, 3331799 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size      160, 3331799 req, miss ratio 0.6648, byte miss ratio 0.6648
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size      481, 3331799 req, miss ratio 0.5599, byte miss ratio 0.5599
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size     1606, 3331799 req, miss ratio 0.4420, byte miss ratio 0.4420
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size     4818, 3331799 req, miss ratio 0.3478, byte miss ratio 0.3478
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size    16061, 3331799 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size    32123, 3331799 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size    64247, 3331799 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns1438.oracleGeneral.zst clock2 cache size   128495, 3331799 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns1438.oracleGeneral.zst ARC cache size      160, 3331799 req, miss ratio 0.6060, byte miss ratio 0.6060
result/tencentBlock.ns1438.oracleGeneral.zst ARC cache size      481, 3331799 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns1438.oracleGeneral.zst ARC cache size     1606, 3331799 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns1438.oracleGeneral.zst ARC cache size     4818, 3331799 req, miss ratio 0.2391, byte miss ratio 0.2391
