result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size      357, 3247833 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size     1072, 3247833 req, miss ratio 0.3816, byte miss ratio 0.3816
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size     3574, 3247833 req, miss ratio 0.2821, byte miss ratio 0.2821
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size    10722, 3247833 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size    35743, 3247833 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size    71486, 3247833 req, miss ratio 0.1570, byte miss ratio 0.1570
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size   142972, 3247833 req, miss ratio 0.1284, byte miss ratio 0.1284
result/tencentBlock.ns14479.oracleGeneral.zst LIRS cache size   285945, 3247833 req, miss ratio 0.1125, byte miss ratio 0.1125
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size      357, 3247833 req, miss ratio 0.4689, byte miss ratio 0.4689
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size     1072, 3247833 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size     3574, 3247833 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size    10722, 3247833 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size    35743, 3247833 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size    71486, 3247833 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size   142972, 3247833 req, miss ratio 0.1185, byte miss ratio 0.1185
result/tencentBlock.ns14479.oracleGeneral.zst ARC cache size   285945, 3247833 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns14479.oracleGeneral.zst Clock cache size      357, 3247833 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns14479.oracleGeneral.zst Clock cache size     1072, 3247833 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns14479.oracleGeneral.zst Clock cache size     3574, 3247833 req, miss ratio 0.2875, byte miss ratio 0.2875
result/tencentBlock.ns14479.oracleGeneral.zst Clock cache size    10722, 3247833 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns14479.oracleGeneral.zst Clock cache size    35743, 3247833 req, miss ratio 0.1908, byte miss ratio 0.1908
