result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size      190, 4763416 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size      571, 4763416 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size     1905, 4763416 req, miss ratio 0.3042, byte miss ratio 0.3042
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size     5716, 4763416 req, miss ratio 0.2960, byte miss ratio 0.2960
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size    19053, 4763416 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size    38107, 4763416 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size    76215, 4763416 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns19189.oracleGeneral.zst Cacheus cache size   152431, 4763416 req, miss ratio 0.0419, byte miss ratio 0.0419
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size      190, 4763416 req, miss ratio 0.4213, byte miss ratio 0.4213
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size      571, 4763416 req, miss ratio 0.3513, byte miss ratio 0.3513
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size     1905, 4763416 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size     5716, 4763416 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size    19053, 4763416 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size    38107, 4763416 req, miss ratio 0.1945, byte miss ratio 0.1945
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size    76215, 4763416 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns19189.oracleGeneral.zst LRU cache size   152431, 4763416 req, miss ratio 0.0419, byte miss ratio 0.0419
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size      190, 4763416 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size      571, 4763416 req, miss ratio 0.3227, byte miss ratio 0.3227
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size     1905, 4763416 req, miss ratio 0.3044, byte miss ratio 0.3044
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size     5716, 4763416 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size    19053, 4763416 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size    38107, 4763416 req, miss ratio 0.1956, byte miss ratio 0.1956
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size    76215, 4763416 req, miss ratio 0.0761, byte miss ratio 0.0761
result/tencentBlock.ns19189.oracleGeneral.zst ARC cache size   152431, 4763416 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size      190, 4763416 req, miss ratio 0.3865, byte miss ratio 0.3865
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size      571, 4763416 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size     1905, 4763416 req, miss ratio 0.3043, byte miss ratio 0.3043
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size     5716, 4763416 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size    19053, 4763416 req, miss ratio 0.2418, byte miss ratio 0.2418
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size    38107, 4763416 req, miss ratio 0.1741, byte miss ratio 0.1741
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size    76215, 4763416 req, miss ratio 0.0744, byte miss ratio 0.0744
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-1 cache size   152431, 4763416 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size      190, 4763416 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size      571, 4763416 req, miss ratio 0.3266, byte miss ratio 0.3266
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size     1905, 4763416 req, miss ratio 0.3083, byte miss ratio 0.3083
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size     5716, 4763416 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size    19053, 4763416 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size    38107, 4763416 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size    76215, 4763416 req, miss ratio 0.0669, byte miss ratio 0.0669
result/tencentBlock.ns19189.oracleGeneral.zst LIRS cache size   152431, 4763416 req, miss ratio 0.0424, byte miss ratio 0.0424
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size      190, 4763416 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size      571, 4763416 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size     1905, 4763416 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size     5716, 4763416 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size    19053, 4763416 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size    38107, 4763416 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size    76215, 4763416 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns19189.oracleGeneral.zst FIFO cache size   152431, 4763416 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size      190, 4763416 req, miss ratio 0.4120, byte miss ratio 0.4120
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size      571, 4763416 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size     1905, 4763416 req, miss ratio 0.3115, byte miss ratio 0.3115
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size     5716, 4763416 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size    19053, 4763416 req, miss ratio 0.2694, byte miss ratio 0.2694
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size    38107, 4763416 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size    76215, 4763416 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns19189.oracleGeneral.zst LeCaR cache size   152431, 4763416 req, miss ratio 0.0417, byte miss ratio 0.0417
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size      190, 4763416 req, miss ratio 0.4139, byte miss ratio 0.4139
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size      571, 4763416 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size     1905, 4763416 req, miss ratio 0.3138, byte miss ratio 0.3138
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size     5716, 4763416 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size    19053, 4763416 req, miss ratio 0.2654, byte miss ratio 0.2654
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size    38107, 4763416 req, miss ratio 0.1868, byte miss ratio 0.1868
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size    76215, 4763416 req, miss ratio 0.0841, byte miss ratio 0.0841
result/tencentBlock.ns19189.oracleGeneral.zst clock2 cache size   152431, 4763416 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size      190, 4763416 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size      571, 4763416 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size     1905, 4763416 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size     5716, 4763416 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size    19053, 4763416 req, miss ratio 0.2454, byte miss ratio 0.2454
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size    38107, 4763416 req, miss ratio 0.1772, byte miss ratio 0.1772
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size    76215, 4763416 req, miss ratio 0.0815, byte miss ratio 0.0815
result/tencentBlock.ns19189.oracleGeneral.zst LHD cache size   152431, 4763416 req, miss ratio 0.0418, byte miss ratio 0.0418
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size      190, 4763416 req, miss ratio 0.4165, byte miss ratio 0.4165
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size      571, 4763416 req, miss ratio 0.3483, byte miss ratio 0.3483
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size     1905, 4763416 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size     5716, 4763416 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size    19053, 4763416 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size    38107, 4763416 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size    76215, 4763416 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns19189.oracleGeneral.zst Clock cache size   152431, 4763416 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size      190, 4763416 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size      571, 4763416 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size     1905, 4763416 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size     5716, 4763416 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size    19053, 4763416 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size    38107, 4763416 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size    76215, 4763416 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns19189.oracleGeneral.zst S3FIFO-d-1 cache size   152431, 4763416 req, miss ratio 0.0414, byte miss ratio 0.0414
result/tencentBlock.ns19189.oracleGeneral.zst LRB cache size      190, 4763416 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns19189.oracleGeneral.zst LRB cache size      571, 4763416 req, miss ratio 0.3269, byte miss ratio 0.3269
result/tencentBlock.ns19189.oracleGeneral.zst LRB cache size     1905, 4763416 req, miss ratio 0.3067, byte miss ratio 0.3067
