result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size      333, 4022566 req, miss ratio 0.5833, byte miss ratio 0.5833
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size     1001, 4022566 req, miss ratio 0.5048, byte miss ratio 0.5048
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size     3339, 4022566 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size    10019, 4022566 req, miss ratio 0.3476, byte miss ratio 0.3476
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size    33396, 4022566 req, miss ratio 0.2612, byte miss ratio 0.2612
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size    66793, 4022566 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size   133587, 4022566 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns13586.oracleGeneral.zst Clock cache size   267174, 4022566 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size      333, 4022566 req, miss ratio 0.5692, byte miss ratio 0.5692
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size     1001, 4022566 req, miss ratio 0.4505, byte miss ratio 0.4505
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size     3339, 4022566 req, miss ratio 0.3561, byte miss ratio 0.3561
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size    10019, 4022566 req, miss ratio 0.3275, byte miss ratio 0.3275
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size    33396, 4022566 req, miss ratio 0.2409, byte miss ratio 0.2409
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size    66793, 4022566 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size   133587, 4022566 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns13586.oracleGeneral.zst S3FIFO-1 cache size   267174, 4022566 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns13586.oracleGeneral.zst ARC cache size      333, 4022566 req, miss ratio 0.5607, byte miss ratio 0.5607
result/tencentBlock.ns13586.oracleGeneral.zst ARC cache size     1001, 4022566 req, miss ratio 0.4574, byte miss ratio 0.4574
