result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size      310, 2558023 req, miss ratio 0.5078, byte miss ratio 0.5078
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size      931, 2558023 req, miss ratio 0.4229, byte miss ratio 0.4229
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size     3105, 2558023 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size     9316, 2558023 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size    31053, 2558023 req, miss ratio 0.2024, byte miss ratio 0.2024
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size    62106, 2558023 req, miss ratio 0.1629, byte miss ratio 0.1629
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size   124213, 2558023 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns6297.oracleGeneral.zst LRU cache size   248427, 2558023 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size      310, 2558023 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size      931, 2558023 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size     3105, 2558023 req, miss ratio 0.3020, byte miss ratio 0.3020
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size     9316, 2558023 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size    31053, 2558023 req, miss ratio 0.2017, byte miss ratio 0.2017
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size    62106, 2558023 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size   124213, 2558023 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns6297.oracleGeneral.zst LeCaR cache size   248427, 2558023 req, miss ratio 0.1219, byte miss ratio 0.1219
