result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size      243, 46049697 req, miss ratio 0.6563, byte miss ratio 0.6563
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size      730, 46049697 req, miss ratio 0.4220, byte miss ratio 0.4220
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size     2433, 46049697 req, miss ratio 0.1341, byte miss ratio 0.1341
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size     7300, 46049697 req, miss ratio 0.0376, byte miss ratio 0.0376
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size    24333, 46049697 req, miss ratio 0.0196, byte miss ratio 0.0196
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size    48667, 46049697 req, miss ratio 0.0171, byte miss ratio 0.0171
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size    97335, 46049697 req, miss ratio 0.0111, byte miss ratio 0.0111
result/tencentBlock.ns1765.oracleGeneral.zst ARC cache size   194670, 46049697 req, miss ratio 0.0057, byte miss ratio 0.0057
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size      243, 46049697 req, miss ratio 0.7474, byte miss ratio 0.7474
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size      730, 46049697 req, miss ratio 0.5388, byte miss ratio 0.5388
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size     2433, 46049697 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size     7300, 46049697 req, miss ratio 0.0408, byte miss ratio 0.0408
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size    24333, 46049697 req, miss ratio 0.0210, byte miss ratio 0.0210
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size    48667, 46049697 req, miss ratio 0.0174, byte miss ratio 0.0174
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size    97335, 46049697 req, miss ratio 0.0109, byte miss ratio 0.0109
result/tencentBlock.ns1765.oracleGeneral.zst LRU cache size   194670, 46049697 req, miss ratio 0.0057, byte miss ratio 0.0057
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size      243, 46049697 req, miss ratio 0.6544, byte miss ratio 0.6544
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size      730, 46049697 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size     2433, 46049697 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size     7300, 46049697 req, miss ratio 0.0375, byte miss ratio 0.0375
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size    24333, 46049697 req, miss ratio 0.0201, byte miss ratio 0.0201
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size    48667, 46049697 req, miss ratio 0.0171, byte miss ratio 0.0171
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size    97335, 46049697 req, miss ratio 0.0108, byte miss ratio 0.0108
result/tencentBlock.ns1765.oracleGeneral.zst LeCaR cache size   194670, 46049697 req, miss ratio 0.0056, byte miss ratio 0.0056
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size      243, 46049697 req, miss ratio 0.6462, byte miss ratio 0.6462
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size      730, 46049697 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size     2433, 46049697 req, miss ratio 0.1305, byte miss ratio 0.1305
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size     7300, 46049697 req, miss ratio 0.0356, byte miss ratio 0.0356
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size    24333, 46049697 req, miss ratio 0.0190, byte miss ratio 0.0190
result/tencentBlock.ns1765.oracleGeneral.zst S3FIFO-1 cache size    48667, 46049697 req, miss ratio 0.0168, byte miss ratio 0.0168
