result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size      430, 4787337 req, miss ratio 0.4336, byte miss ratio 0.4336
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size     1291, 4787337 req, miss ratio 0.3894, byte miss ratio 0.3894
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size     4304, 4787337 req, miss ratio 0.3740, byte miss ratio 0.3740
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size    12912, 4787337 req, miss ratio 0.3642, byte miss ratio 0.3642
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size    43043, 4787337 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size    86086, 4787337 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size   172172, 4787337 req, miss ratio 0.2247, byte miss ratio 0.2247
result/tencentBlock.ns17882.oracleGeneral.zst Clock cache size   344344, 4787337 req, miss ratio 0.1854, byte miss ratio 0.1854
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size      430, 4787337 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size     1291, 4787337 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size     4304, 4787337 req, miss ratio 0.3670, byte miss ratio 0.3670
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size    12912, 4787337 req, miss ratio 0.3434, byte miss ratio 0.3434
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size    43043, 4787337 req, miss ratio 0.2857, byte miss ratio 0.2857
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size    86086, 4787337 req, miss ratio 0.2236, byte miss ratio 0.2236
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size   172172, 4787337 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns17882.oracleGeneral.zst ARC cache size   344344, 4787337 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns17882.oracleGeneral.zst LeCaR cache size      430, 4787337 req, miss ratio 0.4272, byte miss ratio 0.4272
result/tencentBlock.ns17882.oracleGeneral.zst LeCaR cache size     1291, 4787337 req, miss ratio 0.3882, byte miss ratio 0.3882
result/tencentBlock.ns17882.oracleGeneral.zst LeCaR cache size     4304, 4787337 req, miss ratio 0.3724, byte miss ratio 0.3724
result/tencentBlock.ns17882.oracleGeneral.zst LeCaR cache size    12912, 4787337 req, miss ratio 0.3470, byte miss ratio 0.3470
result/tencentBlock.ns17882.oracleGeneral.zst LeCaR cache size    43043, 4787337 req, miss ratio 0.3082, byte miss ratio 0.3082
