result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size      212, 2092393 req, miss ratio 0.4207, byte miss ratio 0.4207
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size      636, 2092393 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size     2122, 2092393 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size     6366, 2092393 req, miss ratio 0.3172, byte miss ratio 0.3172
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size    21221, 2092393 req, miss ratio 0.2793, byte miss ratio 0.2793
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size    42443, 2092393 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size    84886, 2092393 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-1 cache size   169773, 2092393 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size      212, 2092393 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size      636, 2092393 req, miss ratio 0.4180, byte miss ratio 0.4180
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size     2122, 2092393 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size     6366, 2092393 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size    21221, 2092393 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size    42443, 2092393 req, miss ratio 0.2215, byte miss ratio 0.2215
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size    84886, 2092393 req, miss ratio 0.1409, byte miss ratio 0.1409
result/tencentBlock.ns19461.oracleGeneral.zst LIRS cache size   169773, 2092393 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size      212, 2092393 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size      636, 2092393 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size     2122, 2092393 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size     6366, 2092393 req, miss ratio 0.3325, byte miss ratio 0.3325
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size    21221, 2092393 req, miss ratio 0.3082, byte miss ratio 0.3082
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size    42443, 2092393 req, miss ratio 0.2561, byte miss ratio 0.2561
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size    84886, 2092393 req, miss ratio 0.1535, byte miss ratio 0.1535
result/tencentBlock.ns19461.oracleGeneral.zst Clock cache size   169773, 2092393 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size      212, 2092393 req, miss ratio 0.4416, byte miss ratio 0.4416
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size      636, 2092393 req, miss ratio 0.4008, byte miss ratio 0.4008
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size     2122, 2092393 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size     6366, 2092393 req, miss ratio 0.3362, byte miss ratio 0.3362
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size    21221, 2092393 req, miss ratio 0.2814, byte miss ratio 0.2814
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size    42443, 2092393 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size    84886, 2092393 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns19461.oracleGeneral.zst LRU cache size   169773, 2092393 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size      212, 2092393 req, miss ratio 0.4181, byte miss ratio 0.4181
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size      636, 2092393 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size     2122, 2092393 req, miss ratio 0.3581, byte miss ratio 0.3581
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size     6366, 2092393 req, miss ratio 0.3200, byte miss ratio 0.3200
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size    21221, 2092393 req, miss ratio 0.2877, byte miss ratio 0.2877
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size    42443, 2092393 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size    84886, 2092393 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns19461.oracleGeneral.zst Cacheus cache size   169773, 2092393 req, miss ratio 0.1019, byte miss ratio 0.1019
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size      212, 2092393 req, miss ratio 0.4268, byte miss ratio 0.4268
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size      636, 2092393 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size     2122, 2092393 req, miss ratio 0.3677, byte miss ratio 0.3677
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size     6366, 2092393 req, miss ratio 0.3266, byte miss ratio 0.3266
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size    21221, 2092393 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size    42443, 2092393 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size    84886, 2092393 req, miss ratio 0.1387, byte miss ratio 0.1387
result/tencentBlock.ns19461.oracleGeneral.zst LHD cache size   169773, 2092393 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size      212, 2092393 req, miss ratio 0.4260, byte miss ratio 0.4260
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size      636, 2092393 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size     2122, 2092393 req, miss ratio 0.3728, byte miss ratio 0.3728
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size     6366, 2092393 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size    21221, 2092393 req, miss ratio 0.2808, byte miss ratio 0.2808
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size    42443, 2092393 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size    84886, 2092393 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns19461.oracleGeneral.zst LeCaR cache size   169773, 2092393 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size      212, 2092393 req, miss ratio 0.4144, byte miss ratio 0.4144
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size      636, 2092393 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size     2122, 2092393 req, miss ratio 0.3473, byte miss ratio 0.3473
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size     6366, 2092393 req, miss ratio 0.3184, byte miss ratio 0.3184
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size    21221, 2092393 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size    42443, 2092393 req, miss ratio 0.2416, byte miss ratio 0.2416
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size    84886, 2092393 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns19461.oracleGeneral.zst ARC cache size   169773, 2092393 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size      212, 2092393 req, miss ratio 0.4320, byte miss ratio 0.4320
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size      636, 2092393 req, miss ratio 0.4010, byte miss ratio 0.4010
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size     2122, 2092393 req, miss ratio 0.3744, byte miss ratio 0.3744
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size     6366, 2092393 req, miss ratio 0.3263, byte miss ratio 0.3263
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size    21221, 2092393 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size    42443, 2092393 req, miss ratio 0.2609, byte miss ratio 0.2609
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size    84886, 2092393 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns19461.oracleGeneral.zst clock2 cache size   169773, 2092393 req, miss ratio 0.1020, byte miss ratio 0.1020
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size      212, 2092393 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size      636, 2092393 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size     2122, 2092393 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size     6366, 2092393 req, miss ratio 0.3543, byte miss ratio 0.3543
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size    21221, 2092393 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size    42443, 2092393 req, miss ratio 0.2687, byte miss ratio 0.2687
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size    84886, 2092393 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns19461.oracleGeneral.zst FIFO cache size   169773, 2092393 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-d-1 cache size      212, 2092393 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-d-1 cache size      636, 2092393 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns19461.oracleGeneral.zst S3FIFO-d-1 cache size     2122, 2092393 req, miss ratio 0.3303, byte miss ratio 0.3303
