result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size      615, 2952432 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size     1847, 2952432 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size     6159, 2952432 req, miss ratio 0.4673, byte miss ratio 0.4673
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size    18477, 2952432 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size    61592, 2952432 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size   123184, 2952432 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size   246369, 2952432 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns14447.oracleGeneral.zst Clock cache size   492739, 2952432 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size      615, 2952432 req, miss ratio 0.5631, byte miss ratio 0.5631
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size     1847, 2952432 req, miss ratio 0.5173, byte miss ratio 0.5173
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size     6159, 2952432 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size    18477, 2952432 req, miss ratio 0.4481, byte miss ratio 0.4481
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size    61592, 2952432 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size   123184, 2952432 req, miss ratio 0.3531, byte miss ratio 0.3531
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size   246369, 2952432 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns14447.oracleGeneral.zst FIFO cache size   492739, 2952432 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size      615, 2952432 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size     1847, 2952432 req, miss ratio 0.4744, byte miss ratio 0.4744
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size     6159, 2952432 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size    18477, 2952432 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size    61592, 2952432 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size   123184, 2952432 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size   246369, 2952432 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns14447.oracleGeneral.zst ARC cache size   492739, 2952432 req, miss ratio 0.2192, byte miss ratio 0.2192
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size      615, 2952432 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size     1847, 2952432 req, miss ratio 0.4924, byte miss ratio 0.4924
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size     6159, 2952432 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size    18477, 2952432 req, miss ratio 0.4326, byte miss ratio 0.4326
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size    61592, 2952432 req, miss ratio 0.3824, byte miss ratio 0.3824
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size   123184, 2952432 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size   246369, 2952432 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns14447.oracleGeneral.zst LeCaR cache size   492739, 2952432 req, miss ratio 0.2141, byte miss ratio 0.2141
result/tencentBlock.ns14447.oracleGeneral.zst LRU cache size      615, 2952432 req, miss ratio 0.5307, byte miss ratio 0.5307
result/tencentBlock.ns14447.oracleGeneral.zst LRU cache size     1847, 2952432 req, miss ratio 0.4954, byte miss ratio 0.4954
result/tencentBlock.ns14447.oracleGeneral.zst LRU cache size     6159, 2952432 req, miss ratio 0.4683, byte miss ratio 0.4683
