result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size      528, 2450946 req, miss ratio 0.5518, byte miss ratio 0.5518
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size     1586, 2450946 req, miss ratio 0.5383, byte miss ratio 0.5383
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size     5288, 2450946 req, miss ratio 0.5302, byte miss ratio 0.5302
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size    15864, 2450946 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size    52882, 2450946 req, miss ratio 0.4138, byte miss ratio 0.4138
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size   105765, 2450946 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size   211530, 2450946 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns3980.oracleGeneral.zst LHD cache size   423060, 2450946 req, miss ratio 0.2190, byte miss ratio 0.2190
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size      528, 2450946 req, miss ratio 0.5543, byte miss ratio 0.5543
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size     1586, 2450946 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size     5288, 2450946 req, miss ratio 0.5338, byte miss ratio 0.5338
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size    15864, 2450946 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size    52882, 2450946 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size   105765, 2450946 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size   211530, 2450946 req, miss ratio 0.2487, byte miss ratio 0.2487
result/tencentBlock.ns3980.oracleGeneral.zst Clock cache size   423060, 2450946 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size      528, 2450946 req, miss ratio 0.5884, byte miss ratio 0.5884
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size     1586, 2450946 req, miss ratio 0.5650, byte miss ratio 0.5650
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size     5288, 2450946 req, miss ratio 0.5247, byte miss ratio 0.5247
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size    15864, 2450946 req, miss ratio 0.4716, byte miss ratio 0.4716
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size    52882, 2450946 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size   105765, 2450946 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size   211530, 2450946 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns3980.oracleGeneral.zst LIRS cache size   423060, 2450946 req, miss ratio 0.2183, byte miss ratio 0.2183
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size      528, 2450946 req, miss ratio 0.5485, byte miss ratio 0.5485
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size     1586, 2450946 req, miss ratio 0.5365, byte miss ratio 0.5365
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size     5288, 2450946 req, miss ratio 0.5316, byte miss ratio 0.5316
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size    15864, 2450946 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size    52882, 2450946 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns3980.oracleGeneral.zst S3FIFO-1 cache size   105765, 2450946 req, miss ratio 0.3211, byte miss ratio 0.3211
