result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size      218, 2292215 req, miss ratio 0.4298, byte miss ratio 0.4298
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size      656, 2292215 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size     2187, 2292215 req, miss ratio 0.3672, byte miss ratio 0.3672
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size     6561, 2292215 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size    21871, 2292215 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size    43743, 2292215 req, miss ratio 0.2381, byte miss ratio 0.2381
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size    87487, 2292215 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns5182.oracleGeneral.zst LHD cache size   174974, 2292215 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size      218, 2292215 req, miss ratio 0.4524, byte miss ratio 0.4524
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size      656, 2292215 req, miss ratio 0.3984, byte miss ratio 0.3984
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size     2187, 2292215 req, miss ratio 0.3724, byte miss ratio 0.3724
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size     6561, 2292215 req, miss ratio 0.3393, byte miss ratio 0.3393
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size    21871, 2292215 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size    43743, 2292215 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size    87487, 2292215 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns5182.oracleGeneral.zst LRU cache size   174974, 2292215 req, miss ratio 0.0958, byte miss ratio 0.0958
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size      218, 2292215 req, miss ratio 0.5782, byte miss ratio 0.5782
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size      656, 2292215 req, miss ratio 0.4518, byte miss ratio 0.4518
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size     2187, 2292215 req, miss ratio 0.3918, byte miss ratio 0.3918
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size     6561, 2292215 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size    21871, 2292215 req, miss ratio 0.3083, byte miss ratio 0.3083
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size    43743, 2292215 req, miss ratio 0.2712, byte miss ratio 0.2712
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size    87487, 2292215 req, miss ratio 0.1666, byte miss ratio 0.1666
result/tencentBlock.ns5182.oracleGeneral.zst FIFO cache size   174974, 2292215 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size      218, 2292215 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size      656, 2292215 req, miss ratio 0.3926, byte miss ratio 0.3926
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size     2187, 2292215 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size     6561, 2292215 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size    21871, 2292215 req, miss ratio 0.2927, byte miss ratio 0.2927
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size    43743, 2292215 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size    87487, 2292215 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns5182.oracleGeneral.zst Cacheus cache size   174974, 2292215 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size      218, 2292215 req, miss ratio 0.4454, byte miss ratio 0.4454
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size      656, 2292215 req, miss ratio 0.3983, byte miss ratio 0.3983
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size     2187, 2292215 req, miss ratio 0.3718, byte miss ratio 0.3718
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size     6561, 2292215 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size    21871, 2292215 req, miss ratio 0.3119, byte miss ratio 0.3119
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size    43743, 2292215 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size    87487, 2292215 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns5182.oracleGeneral.zst Clock cache size   174974, 2292215 req, miss ratio 0.0969, byte miss ratio 0.0969
result/tencentBlock.ns5182.oracleGeneral.zst ARC cache size      218, 2292215 req, miss ratio 0.4106, byte miss ratio 0.4106
