result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size      316, 2480467 req, miss ratio 0.5837, byte miss ratio 0.5837
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size      950, 2480467 req, miss ratio 0.4392, byte miss ratio 0.4392
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size     3168, 2480467 req, miss ratio 0.3208, byte miss ratio 0.3208
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size     9504, 2480467 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size    31681, 2480467 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size    63362, 2480467 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size   126724, 2480467 req, miss ratio 0.1553, byte miss ratio 0.1553
result/tencentBlock.ns22072.oracleGeneral.zst ARC cache size   253449, 2480467 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size      316, 2480467 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size      950, 2480467 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size     3168, 2480467 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size     9504, 2480467 req, miss ratio 0.3016, byte miss ratio 0.3016
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size    31681, 2480467 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size    63362, 2480467 req, miss ratio 0.2103, byte miss ratio 0.2103
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size   126724, 2480467 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns22072.oracleGeneral.zst LeCaR cache size   253449, 2480467 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size      316, 2480467 req, miss ratio 0.6657, byte miss ratio 0.6657
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size      950, 2480467 req, miss ratio 0.5348, byte miss ratio 0.5348
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size     3168, 2480467 req, miss ratio 0.4059, byte miss ratio 0.4059
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size     9504, 2480467 req, miss ratio 0.3321, byte miss ratio 0.3321
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size    31681, 2480467 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size    63362, 2480467 req, miss ratio 0.2152, byte miss ratio 0.2152
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size   126724, 2480467 req, miss ratio 0.1622, byte miss ratio 0.1622
result/tencentBlock.ns22072.oracleGeneral.zst FIFO cache size   253449, 2480467 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size      316, 2480467 req, miss ratio 0.5984, byte miss ratio 0.5984
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size      950, 2480467 req, miss ratio 0.4992, byte miss ratio 0.4992
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size     3168, 2480467 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size     9504, 2480467 req, miss ratio 0.3018, byte miss ratio 0.3018
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size    31681, 2480467 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size    63362, 2480467 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size   126724, 2480467 req, miss ratio 0.1524, byte miss ratio 0.1524
result/tencentBlock.ns22072.oracleGeneral.zst LRU cache size   253449, 2480467 req, miss ratio 0.1286, byte miss ratio 0.1286
result/tencentBlock.ns22072.oracleGeneral.zst LIRS cache size      316, 2480467 req, miss ratio 0.6036, byte miss ratio 0.6036
