result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size      189, 1850617 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size      569, 1850617 req, miss ratio 0.3226, byte miss ratio 0.3226
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size     1897, 1850617 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size     5693, 1850617 req, miss ratio 0.2922, byte miss ratio 0.2922
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size    18978, 1850617 req, miss ratio 0.2458, byte miss ratio 0.2458
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size    37956, 1850617 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size    75913, 1850617 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns23650.oracleGeneral.zst FIFO cache size   151827, 1850617 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size      189, 1850617 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size      569, 1850617 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size     1897, 1850617 req, miss ratio 0.2895, byte miss ratio 0.2895
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size     5693, 1850617 req, miss ratio 0.2841, byte miss ratio 0.2841
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size    18978, 1850617 req, miss ratio 0.2480, byte miss ratio 0.2480
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size    37956, 1850617 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size    75913, 1850617 req, miss ratio 0.1406, byte miss ratio 0.1406
result/tencentBlock.ns23650.oracleGeneral.zst S3FIFO-1 cache size   151827, 1850617 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size      189, 1850617 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size      569, 1850617 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size     1897, 1850617 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size     5693, 1850617 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size    18978, 1850617 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size    37956, 1850617 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size    75913, 1850617 req, miss ratio 0.1364, byte miss ratio 0.1364
result/tencentBlock.ns23650.oracleGeneral.zst ARC cache size   151827, 1850617 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size      189, 1850617 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size      569, 1850617 req, miss ratio 0.2968, byte miss ratio 0.2968
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size     1897, 1850617 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size     5693, 1850617 req, miss ratio 0.2813, byte miss ratio 0.2813
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size    18978, 1850617 req, miss ratio 0.2358, byte miss ratio 0.2358
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size    37956, 1850617 req, miss ratio 0.1889, byte miss ratio 0.1889
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size    75913, 1850617 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns23650.oracleGeneral.zst LHD cache size   151827, 1850617 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size      189, 1850617 req, miss ratio 0.3232, byte miss ratio 0.3232
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size      569, 1850617 req, miss ratio 0.3009, byte miss ratio 0.3009
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size     1897, 1850617 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size     5693, 1850617 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size    18978, 1850617 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size    37956, 1850617 req, miss ratio 0.2304, byte miss ratio 0.2304
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size    75913, 1850617 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns23650.oracleGeneral.zst clock2 cache size   151827, 1850617 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size      189, 1850617 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size      569, 1850617 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size     1897, 1850617 req, miss ratio 0.2904, byte miss ratio 0.2904
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size     5693, 1850617 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size    18978, 1850617 req, miss ratio 0.2522, byte miss ratio 0.2522
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size    37956, 1850617 req, miss ratio 0.2147, byte miss ratio 0.2147
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size    75913, 1850617 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns23650.oracleGeneral.zst Clock cache size   151827, 1850617 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size      189, 1850617 req, miss ratio 0.3115, byte miss ratio 0.3115
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size      569, 1850617 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size     1897, 1850617 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size     5693, 1850617 req, miss ratio 0.2858, byte miss ratio 0.2858
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size    18978, 1850617 req, miss ratio 0.2556, byte miss ratio 0.2556
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size    37956, 1850617 req, miss ratio 0.2206, byte miss ratio 0.2206
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size    75913, 1850617 req, miss ratio 0.1361, byte miss ratio 0.1361
result/tencentBlock.ns23650.oracleGeneral.zst Cacheus cache size   151827, 1850617 req, miss ratio 0.1038, byte miss ratio 0.1038
result/tencentBlock.ns23650.oracleGeneral.zst LRU cache size      189, 1850617 req, miss ratio 0.3206, byte miss ratio 0.3206
result/tencentBlock.ns23650.oracleGeneral.zst LRU cache size      569, 1850617 req, miss ratio 0.2974, byte miss ratio 0.2974
result/tencentBlock.ns23650.oracleGeneral.zst LRU cache size     1897, 1850617 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns23650.oracleGeneral.zst LRU cache size     5693, 1850617 req, miss ratio 0.2887, byte miss ratio 0.2887
