result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size      199, 1634315 req, miss ratio 0.4978, byte miss ratio 0.4978
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size      598, 1634315 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size     1994, 1634315 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size     5982, 1634315 req, miss ratio 0.3829, byte miss ratio 0.3829
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size    19942, 1634315 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size    39885, 1634315 req, miss ratio 0.3140, byte miss ratio 0.3140
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size    79770, 1634315 req, miss ratio 0.1680, byte miss ratio 0.1680
result/tencentBlock.ns15828.oracleGeneral.zst LeCaR cache size   159541, 1634315 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size      199, 1634315 req, miss ratio 0.5143, byte miss ratio 0.5143
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size      598, 1634315 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size     1994, 1634315 req, miss ratio 0.4384, byte miss ratio 0.4384
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size     5982, 1634315 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size    19942, 1634315 req, miss ratio 0.3720, byte miss ratio 0.3720
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size    39885, 1634315 req, miss ratio 0.3180, byte miss ratio 0.3180
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size    79770, 1634315 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns15828.oracleGeneral.zst LRU cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size      199, 1634315 req, miss ratio 0.4741, byte miss ratio 0.4741
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size      598, 1634315 req, miss ratio 0.4576, byte miss ratio 0.4576
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size     1994, 1634315 req, miss ratio 0.4037, byte miss ratio 0.4037
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size     5982, 1634315 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size    19942, 1634315 req, miss ratio 0.3365, byte miss ratio 0.3365
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size    39885, 1634315 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size    79770, 1634315 req, miss ratio 0.1688, byte miss ratio 0.1688
result/tencentBlock.ns15828.oracleGeneral.zst ARC cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size      199, 1634315 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size      598, 1634315 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size     1994, 1634315 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size     5982, 1634315 req, miss ratio 0.3959, byte miss ratio 0.3959
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size    19942, 1634315 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size    39885, 1634315 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size    79770, 1634315 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns15828.oracleGeneral.zst Clock cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size      199, 1634315 req, miss ratio 0.4870, byte miss ratio 0.4870
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size      598, 1634315 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size     1994, 1634315 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size     5982, 1634315 req, miss ratio 0.3906, byte miss ratio 0.3906
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size    19942, 1634315 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size    39885, 1634315 req, miss ratio 0.2942, byte miss ratio 0.2942
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size    79770, 1634315 req, miss ratio 0.1723, byte miss ratio 0.1723
result/tencentBlock.ns15828.oracleGeneral.zst LHD cache size   159541, 1634315 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size      199, 1634315 req, miss ratio 0.4745, byte miss ratio 0.4745
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size      598, 1634315 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size     1994, 1634315 req, miss ratio 0.4190, byte miss ratio 0.4190
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size     5982, 1634315 req, miss ratio 0.3783, byte miss ratio 0.3783
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size    19942, 1634315 req, miss ratio 0.3468, byte miss ratio 0.3468
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size    39885, 1634315 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size    79770, 1634315 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns15828.oracleGeneral.zst Cacheus cache size   159541, 1634315 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size      199, 1634315 req, miss ratio 0.4872, byte miss ratio 0.4872
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size      598, 1634315 req, miss ratio 0.4581, byte miss ratio 0.4581
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size     1994, 1634315 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size     5982, 1634315 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size    19942, 1634315 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size    39885, 1634315 req, miss ratio 0.2910, byte miss ratio 0.2910
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size    79770, 1634315 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-1 cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size      199, 1634315 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size      598, 1634315 req, miss ratio 0.4613, byte miss ratio 0.4613
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size     1994, 1634315 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size     5982, 1634315 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size    19942, 1634315 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size    39885, 1634315 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size    79770, 1634315 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns15828.oracleGeneral.zst clock2 cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size      199, 1634315 req, miss ratio 0.6522, byte miss ratio 0.6522
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size      598, 1634315 req, miss ratio 0.5211, byte miss ratio 0.5211
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size     1994, 1634315 req, miss ratio 0.4586, byte miss ratio 0.4586
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size     5982, 1634315 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size    19942, 1634315 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size    39885, 1634315 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size    79770, 1634315 req, miss ratio 0.2082, byte miss ratio 0.2082
result/tencentBlock.ns15828.oracleGeneral.zst FIFO cache size   159541, 1634315 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size      199, 1634315 req, miss ratio 0.5079, byte miss ratio 0.5079
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size      598, 1634315 req, miss ratio 0.4873, byte miss ratio 0.4873
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size     1994, 1634315 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size     5982, 1634315 req, miss ratio 0.3776, byte miss ratio 0.3776
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size    19942, 1634315 req, miss ratio 0.3266, byte miss ratio 0.3266
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size    39885, 1634315 req, miss ratio 0.2631, byte miss ratio 0.2631
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size    79770, 1634315 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns15828.oracleGeneral.zst LIRS cache size   159541, 1634315 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size      199, 1634315 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size      598, 1634315 req, miss ratio 0.4556, byte miss ratio 0.4556
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size     1994, 1634315 req, miss ratio 0.3860, byte miss ratio 0.3860
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size     5982, 1634315 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size    19942, 1634315 req, miss ratio 0.3315, byte miss ratio 0.3315
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size    39885, 1634315 req, miss ratio 0.2855, byte miss ratio 0.2855
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size    79770, 1634315 req, miss ratio 0.1699, byte miss ratio 0.1699
result/tencentBlock.ns15828.oracleGeneral.zst S3FIFO-d-1 cache size   159541, 1634315 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns15828.oracleGeneral.zst LRB cache size      199, 1634315 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns15828.oracleGeneral.zst LRB cache size      598, 1634315 req, miss ratio 0.4621, byte miss ratio 0.4621
