result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size      186, 2226124 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size      559, 2226124 req, miss ratio 0.4106, byte miss ratio 0.4106
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size     1865, 2226124 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size     5595, 2226124 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size    18653, 2226124 req, miss ratio 0.2776, byte miss ratio 0.2776
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size    37306, 2226124 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size    74612, 2226124 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns23111.oracleGeneral.zst Clock cache size   149224, 2226124 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size      186, 2226124 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size      559, 2226124 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size     1865, 2226124 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size     5595, 2226124 req, miss ratio 0.3137, byte miss ratio 0.3137
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size    18653, 2226124 req, miss ratio 0.2736, byte miss ratio 0.2736
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size    37306, 2226124 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size    74612, 2226124 req, miss ratio 0.1555, byte miss ratio 0.1555
result/tencentBlock.ns23111.oracleGeneral.zst S3FIFO-1 cache size   149224, 2226124 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size      186, 2226124 req, miss ratio 0.4709, byte miss ratio 0.4709
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size      559, 2226124 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size     1865, 2226124 req, miss ratio 0.3311, byte miss ratio 0.3311
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size     5595, 2226124 req, miss ratio 0.3146, byte miss ratio 0.3146
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size    18653, 2226124 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size    37306, 2226124 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size    74612, 2226124 req, miss ratio 0.1600, byte miss ratio 0.1600
result/tencentBlock.ns23111.oracleGeneral.zst LIRS cache size   149224, 2226124 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size      186, 2226124 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size      559, 2226124 req, miss ratio 0.4124, byte miss ratio 0.4124
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size     1865, 2226124 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size     5595, 2226124 req, miss ratio 0.3185, byte miss ratio 0.3185
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size    18653, 2226124 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns23111.oracleGeneral.zst LRU cache size    37306, 2226124 req, miss ratio 0.2415, byte miss ratio 0.2415
