result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size      700, 6152276 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size     2100, 6152276 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size     7000, 6152276 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size    21001, 6152276 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size    70004, 6152276 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size   140008, 6152276 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size   280017, 6152276 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns17671.oracleGeneral.zst LHD cache size   560034, 6152276 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size      700, 6152276 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size     2100, 6152276 req, miss ratio 0.1167, byte miss ratio 0.1167
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size     7000, 6152276 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size    21001, 6152276 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size    70004, 6152276 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size   140008, 6152276 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size   280017, 6152276 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns17671.oracleGeneral.zst Clock cache size   560034, 6152276 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size      700, 6152276 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size     2100, 6152276 req, miss ratio 0.1164, byte miss ratio 0.1164
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size     7000, 6152276 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size    21001, 6152276 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size    70004, 6152276 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size   140008, 6152276 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size   280017, 6152276 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns17671.oracleGeneral.zst Cacheus cache size   560034, 6152276 req, miss ratio 0.1139, byte miss ratio 0.1139
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size      700, 6152276 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size     2100, 6152276 req, miss ratio 0.1161, byte miss ratio 0.1161
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size     7000, 6152276 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size    21001, 6152276 req, miss ratio 0.1146, byte miss ratio 0.1146
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size    70004, 6152276 req, miss ratio 0.1144, byte miss ratio 0.1144
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size   140008, 6152276 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size   280017, 6152276 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns17671.oracleGeneral.zst LeCaR cache size   560034, 6152276 req, miss ratio 0.1138, byte miss ratio 0.1138
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size      700, 6152276 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size     2100, 6152276 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size     7000, 6152276 req, miss ratio 0.1156, byte miss ratio 0.1156
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size    21001, 6152276 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size    70004, 6152276 req, miss ratio 0.1147, byte miss ratio 0.1147
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size   140008, 6152276 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size   280017, 6152276 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns17671.oracleGeneral.zst S3FIFO-1 cache size   560034, 6152276 req, miss ratio 0.1139, byte miss ratio 0.1139
