result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size      288, 5266079 req, miss ratio 0.4150, byte miss ratio 0.4150
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size      864, 5266079 req, miss ratio 0.3240, byte miss ratio 0.3240
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size     2880, 5266079 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size     8641, 5266079 req, miss ratio 0.2355, byte miss ratio 0.2355
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size    28806, 5266079 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size    57613, 5266079 req, miss ratio 0.1526, byte miss ratio 0.1526
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size   115226, 5266079 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns7544.oracleGeneral.zst Cacheus cache size   230452, 5266079 req, miss ratio 0.0552, byte miss ratio 0.0552
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size      288, 5266079 req, miss ratio 0.4388, byte miss ratio 0.4388
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size      864, 5266079 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size     2880, 5266079 req, miss ratio 0.2951, byte miss ratio 0.2951
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size     8641, 5266079 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size    28806, 5266079 req, miss ratio 0.1841, byte miss ratio 0.1841
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size    57613, 5266079 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size   115226, 5266079 req, miss ratio 0.0970, byte miss ratio 0.0970
result/tencentBlock.ns7544.oracleGeneral.zst clock2 cache size   230452, 5266079 req, miss ratio 0.0550, byte miss ratio 0.0550
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size      288, 5266079 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size      864, 5266079 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size     2880, 5266079 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size     8641, 5266079 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size    28806, 5266079 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size    57613, 5266079 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size   115226, 5266079 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns7544.oracleGeneral.zst S3FIFO-1 cache size   230452, 5266079 req, miss ratio 0.0550, byte miss ratio 0.0550
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size      288, 5266079 req, miss ratio 0.4006, byte miss ratio 0.4006
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size      864, 5266079 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size     2880, 5266079 req, miss ratio 0.2801, byte miss ratio 0.2801
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size     8641, 5266079 req, miss ratio 0.2271, byte miss ratio 0.2271
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size    28806, 5266079 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size    57613, 5266079 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size   115226, 5266079 req, miss ratio 0.0827, byte miss ratio 0.0827
result/tencentBlock.ns7544.oracleGeneral.zst ARC cache size   230452, 5266079 req, miss ratio 0.0550, byte miss ratio 0.0550
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size      288, 5266079 req, miss ratio 0.4553, byte miss ratio 0.4553
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size      864, 5266079 req, miss ratio 0.3521, byte miss ratio 0.3521
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size     2880, 5266079 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size     8641, 5266079 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size    28806, 5266079 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size    57613, 5266079 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size   115226, 5266079 req, miss ratio 0.0863, byte miss ratio 0.0863
result/tencentBlock.ns7544.oracleGeneral.zst LRU cache size   230452, 5266079 req, miss ratio 0.0554, byte miss ratio 0.0554
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size      288, 5266079 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size      864, 5266079 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size     2880, 5266079 req, miss ratio 0.2919, byte miss ratio 0.2919
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size     8641, 5266079 req, miss ratio 0.2385, byte miss ratio 0.2385
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size    28806, 5266079 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size    57613, 5266079 req, miss ratio 0.1410, byte miss ratio 0.1410
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size   115226, 5266079 req, miss ratio 0.0844, byte miss ratio 0.0844
result/tencentBlock.ns7544.oracleGeneral.zst LHD cache size   230452, 5266079 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns7544.oracleGeneral.zst FIFO cache size      288, 5266079 req, miss ratio 0.5221, byte miss ratio 0.5221
result/tencentBlock.ns7544.oracleGeneral.zst FIFO cache size      864, 5266079 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns7544.oracleGeneral.zst FIFO cache size     2880, 5266079 req, miss ratio 0.3240, byte miss ratio 0.3240
