result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size      573, 3202433 req, miss ratio 0.6241, byte miss ratio 0.6241
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size     1719, 3202433 req, miss ratio 0.5906, byte miss ratio 0.5906
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size     5732, 3202433 req, miss ratio 0.5641, byte miss ratio 0.5641
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size    17197, 3202433 req, miss ratio 0.5437, byte miss ratio 0.5437
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size    57323, 3202433 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size   114647, 3202433 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size   229294, 3202433 req, miss ratio 0.3302, byte miss ratio 0.3302
result/tencentBlock.ns15926.oracleGeneral.zst Cacheus cache size   458588, 3202433 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size      573, 3202433 req, miss ratio 0.6362, byte miss ratio 0.6362
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size     1719, 3202433 req, miss ratio 0.6097, byte miss ratio 0.6097
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size     5732, 3202433 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size    17197, 3202433 req, miss ratio 0.5546, byte miss ratio 0.5546
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size    57323, 3202433 req, miss ratio 0.5064, byte miss ratio 0.5064
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size   114647, 3202433 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size   229294, 3202433 req, miss ratio 0.3739, byte miss ratio 0.3739
result/tencentBlock.ns15926.oracleGeneral.zst LeCaR cache size   458588, 3202433 req, miss ratio 0.1834, byte miss ratio 0.1834
