result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size      691, 177435425 req, miss ratio 0.9904, byte miss ratio 0.9904
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size     2073, 177435425 req, miss ratio 0.9867, byte miss ratio 0.9867
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size     6911, 177435425 req, miss ratio 0.9773, byte miss ratio 0.9773
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size    20735, 177435425 req, miss ratio 0.9465, byte miss ratio 0.9465
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size    69118, 177435425 req, miss ratio 0.8484, byte miss ratio 0.8484
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size   138237, 177435425 req, miss ratio 0.7912, byte miss ratio 0.7912
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size   276474, 177435425 req, miss ratio 0.6377, byte miss ratio 0.6377
result/tencentBlock.ns3841.oracleGeneral.zst S3FIFO-1 cache size   552948, 177435425 req, miss ratio 0.0066, byte miss ratio 0.0066
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size      691, 177435425 req, miss ratio 0.9988, byte miss ratio 0.9988
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size     2073, 177435425 req, miss ratio 0.9969, byte miss ratio 0.9969
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size     6911, 177435425 req, miss ratio 0.9932, byte miss ratio 0.9932
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size    20735, 177435425 req, miss ratio 0.9893, byte miss ratio 0.9893
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size    69118, 177435425 req, miss ratio 0.9841, byte miss ratio 0.9841
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size   138237, 177435425 req, miss ratio 0.9808, byte miss ratio 0.9808
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size   276474, 177435425 req, miss ratio 0.8645, byte miss ratio 0.8645
result/tencentBlock.ns3841.oracleGeneral.zst FIFO cache size   552948, 177435425 req, miss ratio 0.0297, byte miss ratio 0.0297
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size      691, 177435425 req, miss ratio 0.9902, byte miss ratio 0.9902
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size     2073, 177435425 req, miss ratio 0.9865, byte miss ratio 0.9865
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size     6911, 177435425 req, miss ratio 0.9762, byte miss ratio 0.9762
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size    20735, 177435425 req, miss ratio 0.9612, byte miss ratio 0.9612
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size    69118, 177435425 req, miss ratio 0.8373, byte miss ratio 0.8373
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size   138237, 177435425 req, miss ratio 0.7910, byte miss ratio 0.7910
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size   276474, 177435425 req, miss ratio 0.8554, byte miss ratio 0.8554
result/tencentBlock.ns3841.oracleGeneral.zst ARC cache size   552948, 177435425 req, miss ratio 0.0064, byte miss ratio 0.0064
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size      691, 177435425 req, miss ratio 0.9956, byte miss ratio 0.9956
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size     2073, 177435425 req, miss ratio 0.9924, byte miss ratio 0.9924
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size     6911, 177435425 req, miss ratio 0.9790, byte miss ratio 0.9790
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size    20735, 177435425 req, miss ratio 0.9496, byte miss ratio 0.9496
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size    69118, 177435425 req, miss ratio 0.8452, byte miss ratio 0.8452
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size   138237, 177435425 req, miss ratio 0.6878, byte miss ratio 0.6878
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size   276474, 177435425 req, miss ratio 0.3770, byte miss ratio 0.3770
result/tencentBlock.ns3841.oracleGeneral.zst LHD cache size   552948, 177435425 req, miss ratio 0.0065, byte miss ratio 0.0065
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size      691, 177435425 req, miss ratio 0.9985, byte miss ratio 0.9985
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size     2073, 177435425 req, miss ratio 0.9955, byte miss ratio 0.9955
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size     6911, 177435425 req, miss ratio 0.9908, byte miss ratio 0.9908
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size    20735, 177435425 req, miss ratio 0.9874, byte miss ratio 0.9874
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size    69118, 177435425 req, miss ratio 0.9839, byte miss ratio 0.9839
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size   138237, 177435425 req, miss ratio 0.9792, byte miss ratio 0.9792
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size   276474, 177435425 req, miss ratio 0.8634, byte miss ratio 0.8634
result/tencentBlock.ns3841.oracleGeneral.zst Clock cache size   552948, 177435425 req, miss ratio 0.0064, byte miss ratio 0.0064
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size      691, 177435425 req, miss ratio 0.9984, byte miss ratio 0.9984
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size     2073, 177435425 req, miss ratio 0.9952, byte miss ratio 0.9952
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size     6911, 177435425 req, miss ratio 0.9904, byte miss ratio 0.9904
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size    20735, 177435425 req, miss ratio 0.9872, byte miss ratio 0.9872
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size    69118, 177435425 req, miss ratio 0.9838, byte miss ratio 0.9838
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size   138237, 177435425 req, miss ratio 0.9788, byte miss ratio 0.9788
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size   276474, 177435425 req, miss ratio 0.8625, byte miss ratio 0.8625
result/tencentBlock.ns3841.oracleGeneral.zst clock2 cache size   552948, 177435425 req, miss ratio 0.0063, byte miss ratio 0.0063
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size      691, 177435425 req, miss ratio 0.9901, byte miss ratio 0.9901
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size     2073, 177435425 req, miss ratio 0.9859, byte miss ratio 0.9859
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size     6911, 177435425 req, miss ratio 0.9744, byte miss ratio 0.9744
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size    20735, 177435425 req, miss ratio 0.9429, byte miss ratio 0.9429
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size    69118, 177435425 req, miss ratio 0.8282, byte miss ratio 0.8282
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size   138237, 177435425 req, miss ratio 0.6666, byte miss ratio 0.6666
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size   276474, 177435425 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns3841.oracleGeneral.zst LIRS cache size   552948, 177435425 req, miss ratio 0.0058, byte miss ratio 0.0058
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size      691, 177435425 req, miss ratio 0.9986, byte miss ratio 0.9986
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size     2073, 177435425 req, miss ratio 0.9960, byte miss ratio 0.9960
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size     6911, 177435425 req, miss ratio 0.9913, byte miss ratio 0.9913
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size    20735, 177435425 req, miss ratio 0.9876, byte miss ratio 0.9876
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size    69118, 177435425 req, miss ratio 0.9841, byte miss ratio 0.9841
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size   138237, 177435425 req, miss ratio 0.9799, byte miss ratio 0.9799
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size   276474, 177435425 req, miss ratio 0.8692, byte miss ratio 0.8692
result/tencentBlock.ns3841.oracleGeneral.zst LRU cache size   552948, 177435425 req, miss ratio 0.0064, byte miss ratio 0.0064
result/tencentBlock.ns3841.oracleGeneral.zst LeCaR cache size      691, 177435425 req, miss ratio 0.9985, byte miss ratio 0.9985
result/tencentBlock.ns3841.oracleGeneral.zst LeCaR cache size     2073, 177435425 req, miss ratio 0.9959, byte miss ratio 0.9959
result/tencentBlock.ns3841.oracleGeneral.zst LeCaR cache size     6911, 177435425 req, miss ratio 0.9912, byte miss ratio 0.9912
result/tencentBlock.ns3841.oracleGeneral.zst LeCaR cache size    20735, 177435425 req, miss ratio 0.9875, byte miss ratio 0.9875
