result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size      184, 1755225 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size      553, 1755225 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size     1845, 1755225 req, miss ratio 0.3786, byte miss ratio 0.3786
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size     5536, 1755225 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size    18454, 1755225 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size    36909, 1755225 req, miss ratio 0.2831, byte miss ratio 0.2831
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size    73818, 1755225 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns17229.oracleGeneral.zst Cacheus cache size   147637, 1755225 req, miss ratio 0.1057, byte miss ratio 0.1057
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size      184, 1755225 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size      553, 1755225 req, miss ratio 0.4729, byte miss ratio 0.4729
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size     1845, 1755225 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size     5536, 1755225 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size    18454, 1755225 req, miss ratio 0.3458, byte miss ratio 0.3458
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size    36909, 1755225 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size    73818, 1755225 req, miss ratio 0.1852, byte miss ratio 0.1852
result/tencentBlock.ns17229.oracleGeneral.zst FIFO cache size   147637, 1755225 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size      184, 1755225 req, miss ratio 0.4440, byte miss ratio 0.4440
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size      553, 1755225 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size     1845, 1755225 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size     5536, 1755225 req, miss ratio 0.3481, byte miss ratio 0.3481
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size    18454, 1755225 req, miss ratio 0.3135, byte miss ratio 0.3135
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size    36909, 1755225 req, miss ratio 0.2617, byte miss ratio 0.2617
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size    73818, 1755225 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns17229.oracleGeneral.zst LHD cache size   147637, 1755225 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size      184, 1755225 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size      553, 1755225 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size     1845, 1755225 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size     5536, 1755225 req, miss ratio 0.3546, byte miss ratio 0.3546
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size    18454, 1755225 req, miss ratio 0.3298, byte miss ratio 0.3298
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size    36909, 1755225 req, miss ratio 0.2778, byte miss ratio 0.2778
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size    73818, 1755225 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns17229.oracleGeneral.zst Clock cache size   147637, 1755225 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns17229.oracleGeneral.zst LRU cache size      184, 1755225 req, miss ratio 0.4594, byte miss ratio 0.4594
result/tencentBlock.ns17229.oracleGeneral.zst LRU cache size      553, 1755225 req, miss ratio 0.4183, byte miss ratio 0.4183
result/tencentBlock.ns17229.oracleGeneral.zst LRU cache size     1845, 1755225 req, miss ratio 0.3957, byte miss ratio 0.3957
