result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size      129, 2170707 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size      387, 2170707 req, miss ratio 0.3248, byte miss ratio 0.3248
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size     1290, 2170707 req, miss ratio 0.3072, byte miss ratio 0.3072
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size     3871, 2170707 req, miss ratio 0.2984, byte miss ratio 0.2984
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size    12903, 2170707 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size    25807, 2170707 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size    51614, 2170707 req, miss ratio 0.2087, byte miss ratio 0.2087
result/tencentBlock.ns18108.oracleGeneral.zst clock2 cache size   103228, 2170707 req, miss ratio 0.0665, byte miss ratio 0.0665
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size      129, 2170707 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size      387, 2170707 req, miss ratio 0.3603, byte miss ratio 0.3603
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size     1290, 2170707 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size     3871, 2170707 req, miss ratio 0.3066, byte miss ratio 0.3066
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size    12903, 2170707 req, miss ratio 0.2938, byte miss ratio 0.2938
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size    25807, 2170707 req, miss ratio 0.2586, byte miss ratio 0.2586
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size    51614, 2170707 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns18108.oracleGeneral.zst FIFO cache size   103228, 2170707 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns18108.oracleGeneral.zst LIRS cache size      129, 2170707 req, miss ratio 0.3599, byte miss ratio 0.3599
