result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size      780, 6508583 req, miss ratio 0.5524, byte miss ratio 0.5524
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size     2341, 6508583 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size     7805, 6508583 req, miss ratio 0.3988, byte miss ratio 0.3988
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size    23415, 6508583 req, miss ratio 0.3696, byte miss ratio 0.3696
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size    78050, 6508583 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size   156100, 6508583 req, miss ratio 0.1983, byte miss ratio 0.1983
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size   312200, 6508583 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns16463.oracleGeneral.zst LHD cache size   624400, 6508583 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size      780, 6508583 req, miss ratio 0.6251, byte miss ratio 0.6251
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size     2341, 6508583 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size     7805, 6508583 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size    23415, 6508583 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size    78050, 6508583 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size   156100, 6508583 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size   312200, 6508583 req, miss ratio 0.1801, byte miss ratio 0.1801
result/tencentBlock.ns16463.oracleGeneral.zst FIFO cache size   624400, 6508583 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size      780, 6508583 req, miss ratio 0.5286, byte miss ratio 0.5286
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size     2341, 6508583 req, miss ratio 0.4241, byte miss ratio 0.4241
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size     7805, 6508583 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size    23415, 6508583 req, miss ratio 0.3726, byte miss ratio 0.3726
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size    78050, 6508583 req, miss ratio 0.2859, byte miss ratio 0.2859
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size   156100, 6508583 req, miss ratio 0.2121, byte miss ratio 0.2121
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size   312200, 6508583 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns16463.oracleGeneral.zst ARC cache size   624400, 6508583 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size      780, 6508583 req, miss ratio 0.5465, byte miss ratio 0.5465
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size     2341, 6508583 req, miss ratio 0.4607, byte miss ratio 0.4607
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size     7805, 6508583 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size    23415, 6508583 req, miss ratio 0.3774, byte miss ratio 0.3774
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size    78050, 6508583 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size   156100, 6508583 req, miss ratio 0.2135, byte miss ratio 0.2135
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size   312200, 6508583 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns16463.oracleGeneral.zst LeCaR cache size   624400, 6508583 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size      780, 6508583 req, miss ratio 0.5578, byte miss ratio 0.5578
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size     2341, 6508583 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size     7805, 6508583 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size    23415, 6508583 req, miss ratio 0.3745, byte miss ratio 0.3745
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size    78050, 6508583 req, miss ratio 0.2896, byte miss ratio 0.2896
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size   156100, 6508583 req, miss ratio 0.2113, byte miss ratio 0.2113
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size   312200, 6508583 req, miss ratio 0.1596, byte miss ratio 0.1596
result/tencentBlock.ns16463.oracleGeneral.zst LIRS cache size   624400, 6508583 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size      780, 6508583 req, miss ratio 0.5479, byte miss ratio 0.5479
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size     2341, 6508583 req, miss ratio 0.4671, byte miss ratio 0.4671
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size     7805, 6508583 req, miss ratio 0.4018, byte miss ratio 0.4018
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size    23415, 6508583 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size    78050, 6508583 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size   156100, 6508583 req, miss ratio 0.2312, byte miss ratio 0.2312
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size   312200, 6508583 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns16463.oracleGeneral.zst clock2 cache size   624400, 6508583 req, miss ratio 0.1223, byte miss ratio 0.1223
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size      780, 6508583 req, miss ratio 0.5347, byte miss ratio 0.5347
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size     2341, 6508583 req, miss ratio 0.4377, byte miss ratio 0.4377
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size     7805, 6508583 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size    23415, 6508583 req, miss ratio 0.3710, byte miss ratio 0.3710
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size    78050, 6508583 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size   156100, 6508583 req, miss ratio 0.2227, byte miss ratio 0.2227
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size   312200, 6508583 req, miss ratio 0.1604, byte miss ratio 0.1604
result/tencentBlock.ns16463.oracleGeneral.zst Cacheus cache size   624400, 6508583 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size      780, 6508583 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size     2341, 6508583 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size     7805, 6508583 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size    23415, 6508583 req, miss ratio 0.3780, byte miss ratio 0.3780
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size    78050, 6508583 req, miss ratio 0.3006, byte miss ratio 0.3006
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size   156100, 6508583 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns16463.oracleGeneral.zst LRU cache size   312200, 6508583 req, miss ratio 0.1508, byte miss ratio 0.1508
