result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size      857, 4622408 req, miss ratio 0.5795, byte miss ratio 0.5795
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size     2571, 4622408 req, miss ratio 0.5433, byte miss ratio 0.5433
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size     8572, 4622408 req, miss ratio 0.4923, byte miss ratio 0.4923
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size    25717, 4622408 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size    85725, 4622408 req, miss ratio 0.3116, byte miss ratio 0.3116
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size   171451, 4622408 req, miss ratio 0.2222, byte miss ratio 0.2222
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size   342902, 4622408 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns14254.oracleGeneral.zst LRU cache size   685804, 4622408 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size      857, 4622408 req, miss ratio 0.5766, byte miss ratio 0.5766
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size     2571, 4622408 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size     8572, 4622408 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size    25717, 4622408 req, miss ratio 0.4134, byte miss ratio 0.4134
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size    85725, 4622408 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size   171451, 4622408 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size   342902, 4622408 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns14254.oracleGeneral.zst Clock cache size   685804, 4622408 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size      857, 4622408 req, miss ratio 0.6475, byte miss ratio 0.6475
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size     2571, 4622408 req, miss ratio 0.5737, byte miss ratio 0.5737
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size     8572, 4622408 req, miss ratio 0.5178, byte miss ratio 0.5178
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size    25717, 4622408 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size    85725, 4622408 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size   171451, 4622408 req, miss ratio 0.2580, byte miss ratio 0.2580
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size   342902, 4622408 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns14254.oracleGeneral.zst FIFO cache size   685804, 4622408 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size      857, 4622408 req, miss ratio 0.5738, byte miss ratio 0.5738
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size     2571, 4622408 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size     8572, 4622408 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size    25717, 4622408 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size    85725, 4622408 req, miss ratio 0.2723, byte miss ratio 0.2723
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size   171451, 4622408 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size   342902, 4622408 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns14254.oracleGeneral.zst LHD cache size   685804, 4622408 req, miss ratio 0.1862, byte miss ratio 0.1862
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size      857, 4622408 req, miss ratio 0.5756, byte miss ratio 0.5756
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size     2571, 4622408 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size     8572, 4622408 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size    25717, 4622408 req, miss ratio 0.3802, byte miss ratio 0.3802
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size    85725, 4622408 req, miss ratio 0.2538, byte miss ratio 0.2538
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size   171451, 4622408 req, miss ratio 0.2064, byte miss ratio 0.2064
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size   342902, 4622408 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns14254.oracleGeneral.zst LIRS cache size   685804, 4622408 req, miss ratio 0.1878, byte miss ratio 0.1878
result/tencentBlock.ns14254.oracleGeneral.zst LeCaR cache size      857, 4622408 req, miss ratio 0.5767, byte miss ratio 0.5767
result/tencentBlock.ns14254.oracleGeneral.zst LeCaR cache size     2571, 4622408 req, miss ratio 0.5425, byte miss ratio 0.5425
result/tencentBlock.ns14254.oracleGeneral.zst LeCaR cache size     8572, 4622408 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns14254.oracleGeneral.zst LeCaR cache size    25717, 4622408 req, miss ratio 0.4155, byte miss ratio 0.4155
result/tencentBlock.ns14254.oracleGeneral.zst LeCaR cache size    85725, 4622408 req, miss ratio 0.3002, byte miss ratio 0.3002
