result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size      325, 2482464 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size      977, 2482464 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size     3257, 2482464 req, miss ratio 0.3880, byte miss ratio 0.3880
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size     9773, 2482464 req, miss ratio 0.3560, byte miss ratio 0.3560
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size    32579, 2482464 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size    65159, 2482464 req, miss ratio 0.2434, byte miss ratio 0.2434
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size   130319, 2482464 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns1380.oracleGeneral.zst Cacheus cache size   260639, 2482464 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size      325, 2482464 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size      977, 2482464 req, miss ratio 0.4306, byte miss ratio 0.4306
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size     3257, 2482464 req, miss ratio 0.3885, byte miss ratio 0.3885
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size     9773, 2482464 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size    32579, 2482464 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size    65159, 2482464 req, miss ratio 0.2383, byte miss ratio 0.2383
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size   130319, 2482464 req, miss ratio 0.1548, byte miss ratio 0.1548
result/tencentBlock.ns1380.oracleGeneral.zst ARC cache size   260639, 2482464 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size      325, 2482464 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size      977, 2482464 req, miss ratio 0.4395, byte miss ratio 0.4395
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size     3257, 2482464 req, miss ratio 0.3940, byte miss ratio 0.3940
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size     9773, 2482464 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size    32579, 2482464 req, miss ratio 0.3108, byte miss ratio 0.3108
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size    65159, 2482464 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size   130319, 2482464 req, miss ratio 0.1718, byte miss ratio 0.1718
result/tencentBlock.ns1380.oracleGeneral.zst clock2 cache size   260639, 2482464 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size      325, 2482464 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size      977, 2482464 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size     3257, 2482464 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size     9773, 2482464 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size    32579, 2482464 req, miss ratio 0.3033, byte miss ratio 0.3033
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size    65159, 2482464 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size   130319, 2482464 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns1380.oracleGeneral.zst LHD cache size   260639, 2482464 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns1380.oracleGeneral.zst LRU cache size      325, 2482464 req, miss ratio 0.4830, byte miss ratio 0.4830
result/tencentBlock.ns1380.oracleGeneral.zst LRU cache size      977, 2482464 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns1380.oracleGeneral.zst LRU cache size     3257, 2482464 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns1380.oracleGeneral.zst LRU cache size     9773, 2482464 req, miss ratio 0.3761, byte miss ratio 0.3761
