result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size      175, 9457277 req, miss ratio 0.2575, byte miss ratio 0.2575
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size      527, 9457277 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size     1757, 9457277 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size     5272, 9457277 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size    17576, 9457277 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size    35153, 9457277 req, miss ratio 0.0320, byte miss ratio 0.0320
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size    70306, 9457277 req, miss ratio 0.0216, byte miss ratio 0.0216
result/tencentBlock.ns20568.oracleGeneral.zst LRU cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size      175, 9457277 req, miss ratio 0.3469, byte miss ratio 0.3469
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size      527, 9457277 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size     1757, 9457277 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size     5272, 9457277 req, miss ratio 0.0652, byte miss ratio 0.0652
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size    17576, 9457277 req, miss ratio 0.0465, byte miss ratio 0.0465
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size    35153, 9457277 req, miss ratio 0.0351, byte miss ratio 0.0351
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size    70306, 9457277 req, miss ratio 0.0256, byte miss ratio 0.0256
result/tencentBlock.ns20568.oracleGeneral.zst FIFO cache size   140612, 9457277 req, miss ratio 0.0205, byte miss ratio 0.0205
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size      175, 9457277 req, miss ratio 0.2177, byte miss ratio 0.2177
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size      527, 9457277 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size     1757, 9457277 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size     5272, 9457277 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size    17576, 9457277 req, miss ratio 0.0431, byte miss ratio 0.0431
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size    35153, 9457277 req, miss ratio 0.0325, byte miss ratio 0.0325
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size    70306, 9457277 req, miss ratio 0.0216, byte miss ratio 0.0216
result/tencentBlock.ns20568.oracleGeneral.zst Clock cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size      175, 9457277 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size      527, 9457277 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size     1757, 9457277 req, miss ratio 0.0739, byte miss ratio 0.0739
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size     5272, 9457277 req, miss ratio 0.0583, byte miss ratio 0.0583
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size    17576, 9457277 req, miss ratio 0.0435, byte miss ratio 0.0435
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size    35153, 9457277 req, miss ratio 0.0328, byte miss ratio 0.0328
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size    70306, 9457277 req, miss ratio 0.0204, byte miss ratio 0.0204
result/tencentBlock.ns20568.oracleGeneral.zst clock2 cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size      175, 9457277 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size      527, 9457277 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size     1757, 9457277 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size     5272, 9457277 req, miss ratio 0.0542, byte miss ratio 0.0542
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size    17576, 9457277 req, miss ratio 0.0421, byte miss ratio 0.0421
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size    35153, 9457277 req, miss ratio 0.0301, byte miss ratio 0.0301
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size    70306, 9457277 req, miss ratio 0.0200, byte miss ratio 0.0200
result/tencentBlock.ns20568.oracleGeneral.zst LHD cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size      175, 9457277 req, miss ratio 0.1470, byte miss ratio 0.1470
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size      527, 9457277 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size     1757, 9457277 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size     5272, 9457277 req, miss ratio 0.0532, byte miss ratio 0.0532
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size    17576, 9457277 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size    35153, 9457277 req, miss ratio 0.0312, byte miss ratio 0.0312
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size    70306, 9457277 req, miss ratio 0.0206, byte miss ratio 0.0206
result/tencentBlock.ns20568.oracleGeneral.zst LIRS cache size   140612, 9457277 req, miss ratio 0.0190, byte miss ratio 0.0190
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size      175, 9457277 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size      527, 9457277 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size     1757, 9457277 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size     5272, 9457277 req, miss ratio 0.0525, byte miss ratio 0.0525
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size    17576, 9457277 req, miss ratio 0.0432, byte miss ratio 0.0432
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size    35153, 9457277 req, miss ratio 0.0309, byte miss ratio 0.0309
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size    70306, 9457277 req, miss ratio 0.0198, byte miss ratio 0.0198
result/tencentBlock.ns20568.oracleGeneral.zst S3FIFO-1 cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size      175, 9457277 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size      527, 9457277 req, miss ratio 0.0891, byte miss ratio 0.0891
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size     1757, 9457277 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size     5272, 9457277 req, miss ratio 0.0537, byte miss ratio 0.0537
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size    17576, 9457277 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size    35153, 9457277 req, miss ratio 0.0310, byte miss ratio 0.0310
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size    70306, 9457277 req, miss ratio 0.0216, byte miss ratio 0.0216
result/tencentBlock.ns20568.oracleGeneral.zst Cacheus cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size      175, 9457277 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size      527, 9457277 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size     1757, 9457277 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size     5272, 9457277 req, miss ratio 0.0535, byte miss ratio 0.0535
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size    17576, 9457277 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size    35153, 9457277 req, miss ratio 0.0311, byte miss ratio 0.0311
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size    70306, 9457277 req, miss ratio 0.0199, byte miss ratio 0.0199
result/tencentBlock.ns20568.oracleGeneral.zst ARC cache size   140612, 9457277 req, miss ratio 0.0186, byte miss ratio 0.0186
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size      175, 9457277 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size      527, 9457277 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size     1757, 9457277 req, miss ratio 0.0743, byte miss ratio 0.0743
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size     5272, 9457277 req, miss ratio 0.0547, byte miss ratio 0.0547
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size    17576, 9457277 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size    35153, 9457277 req, miss ratio 0.0315, byte miss ratio 0.0315
result/tencentBlock.ns20568.oracleGeneral.zst LeCaR cache size    70306, 9457277 req, miss ratio 0.0199, byte miss ratio 0.0199
