result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size      118, 2468454 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size      356, 2468454 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size     1188, 2468454 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size     3566, 2468454 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size    11886, 2468454 req, miss ratio 0.1897, byte miss ratio 0.1897
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size    23773, 2468454 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size    47546, 2468454 req, miss ratio 0.1188, byte miss ratio 0.1188
result/tencentBlock.ns5823.oracleGeneral.zst Cacheus cache size    95093, 2468454 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size      118, 2468454 req, miss ratio 0.4136, byte miss ratio 0.4136
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size      356, 2468454 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size     1188, 2468454 req, miss ratio 0.2536, byte miss ratio 0.2536
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size     3566, 2468454 req, miss ratio 0.2259, byte miss ratio 0.2259
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size    11886, 2468454 req, miss ratio 0.1884, byte miss ratio 0.1884
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size    23773, 2468454 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size    47546, 2468454 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns5823.oracleGeneral.zst LHD cache size    95093, 2468454 req, miss ratio 0.0527, byte miss ratio 0.0527
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size      118, 2468454 req, miss ratio 0.4083, byte miss ratio 0.4083
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size      356, 2468454 req, miss ratio 0.2983, byte miss ratio 0.2983
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size     1188, 2468454 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size     3566, 2468454 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size    11886, 2468454 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size    23773, 2468454 req, miss ratio 0.1580, byte miss ratio 0.1580
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size    47546, 2468454 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns5823.oracleGeneral.zst LIRS cache size    95093, 2468454 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size      118, 2468454 req, miss ratio 0.4044, byte miss ratio 0.4044
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size      356, 2468454 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size     1188, 2468454 req, miss ratio 0.2391, byte miss ratio 0.2391
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size     3566, 2468454 req, miss ratio 0.2133, byte miss ratio 0.2133
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size    11886, 2468454 req, miss ratio 0.1818, byte miss ratio 0.1818
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size    23773, 2468454 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size    47546, 2468454 req, miss ratio 0.1142, byte miss ratio 0.1142
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-1 cache size    95093, 2468454 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size      118, 2468454 req, miss ratio 0.4404, byte miss ratio 0.4404
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size      356, 2468454 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size     1188, 2468454 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size     3566, 2468454 req, miss ratio 0.2291, byte miss ratio 0.2291
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size    11886, 2468454 req, miss ratio 0.1907, byte miss ratio 0.1907
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size    23773, 2468454 req, miss ratio 0.1776, byte miss ratio 0.1776
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size    47546, 2468454 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns5823.oracleGeneral.zst clock2 cache size    95093, 2468454 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size      118, 2468454 req, miss ratio 0.4548, byte miss ratio 0.4548
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size      356, 2468454 req, miss ratio 0.3103, byte miss ratio 0.3103
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size     1188, 2468454 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size     3566, 2468454 req, miss ratio 0.2306, byte miss ratio 0.2306
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size    11886, 2468454 req, miss ratio 0.1934, byte miss ratio 0.1934
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size    23773, 2468454 req, miss ratio 0.1834, byte miss ratio 0.1834
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size    47546, 2468454 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns5823.oracleGeneral.zst LRU cache size    95093, 2468454 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size      118, 2468454 req, miss ratio 0.4446, byte miss ratio 0.4446
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size      356, 2468454 req, miss ratio 0.3062, byte miss ratio 0.3062
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size     1188, 2468454 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size     3566, 2468454 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size    11886, 2468454 req, miss ratio 0.1921, byte miss ratio 0.1921
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size    23773, 2468454 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size    47546, 2468454 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns5823.oracleGeneral.zst Clock cache size    95093, 2468454 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size      118, 2468454 req, miss ratio 0.5323, byte miss ratio 0.5323
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size      356, 2468454 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size     1188, 2468454 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size     3566, 2468454 req, miss ratio 0.2508, byte miss ratio 0.2508
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size    11886, 2468454 req, miss ratio 0.2124, byte miss ratio 0.2124
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size    23773, 2468454 req, miss ratio 0.1947, byte miss ratio 0.1947
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size    47546, 2468454 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns5823.oracleGeneral.zst FIFO cache size    95093, 2468454 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size      118, 2468454 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size      356, 2468454 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size     1188, 2468454 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size     3566, 2468454 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size    11886, 2468454 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size    23773, 2468454 req, miss ratio 0.1827, byte miss ratio 0.1827
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size    47546, 2468454 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns5823.oracleGeneral.zst LeCaR cache size    95093, 2468454 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size      118, 2468454 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size      356, 2468454 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size     1188, 2468454 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size     3566, 2468454 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size    11886, 2468454 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size    23773, 2468454 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size    47546, 2468454 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns5823.oracleGeneral.zst ARC cache size    95093, 2468454 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size      118, 2468454 req, miss ratio 0.3874, byte miss ratio 0.3874
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size      356, 2468454 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size     1188, 2468454 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size     3566, 2468454 req, miss ratio 0.2133, byte miss ratio 0.2133
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size    11886, 2468454 req, miss ratio 0.1817, byte miss ratio 0.1817
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size    23773, 2468454 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size    47546, 2468454 req, miss ratio 0.1128, byte miss ratio 0.1128
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d-1 cache size    95093, 2468454 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size      118, 2468454 req, miss ratio 0.4305, byte miss ratio 0.4305
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size      356, 2468454 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size     1188, 2468454 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size     3566, 2468454 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size    11886, 2468454 req, miss ratio 0.1802, byte miss ratio 0.1802
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size    23773, 2468454 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size    47546, 2468454 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns5823.oracleGeneral.zst LRB cache size    95093, 2468454 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size      118, 2468454 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size      356, 2468454 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size     1188, 2468454 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size     3566, 2468454 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size    11886, 2468454 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size    23773, 2468454 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size    47546, 2468454 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns5823.oracleGeneral.zst B-LRU cache size    95093, 2468454 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      118, 2468454 req, miss ratio 0.5070, byte miss ratio 0.5070
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      356, 2468454 req, miss ratio 0.3247, byte miss ratio 0.3247
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1188, 2468454 req, miss ratio 0.2683, byte miss ratio 0.2683
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3566, 2468454 req, miss ratio 0.2369, byte miss ratio 0.2369
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    11886, 2468454 req, miss ratio 0.1990, byte miss ratio 0.1990
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    23773, 2468454 req, miss ratio 0.1746, byte miss ratio 0.1746
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    47546, 2468454 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns5823.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    95093, 2468454 req, miss ratio 0.0616, byte miss ratio 0.0616
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size      118, 2468454 req, miss ratio 0.4570, byte miss ratio 0.4570
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size      356, 2468454 req, miss ratio 0.3510, byte miss ratio 0.3510
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1188, 2468454 req, miss ratio 0.2536, byte miss ratio 0.2536
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3566, 2468454 req, miss ratio 0.2211, byte miss ratio 0.2211
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size    11886, 2468454 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size    23773, 2468454 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size    47546, 2468454 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns5823.oracleGeneral.zst S4LRU(25:25:25:25) cache size    95093, 2468454 req, miss ratio 0.0499, byte miss ratio 0.0499
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size      118, 2468454 req, miss ratio 0.4157, byte miss ratio 0.4157
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size      356, 2468454 req, miss ratio 0.2900, byte miss ratio 0.2900
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size     1188, 2468454 req, miss ratio 0.2417, byte miss ratio 0.2417
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size     3566, 2468454 req, miss ratio 0.2117, byte miss ratio 0.2117
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size    11886, 2468454 req, miss ratio 0.1856, byte miss ratio 0.1856
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size    23773, 2468454 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size    47546, 2468454 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns5823.oracleGeneral.zst TwoQ cache size    95093, 2468454 req, miss ratio 0.0636, byte miss ratio 0.0636
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size      118, 2468454 req, miss ratio 0.4073, byte miss ratio 0.4073
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size      356, 2468454 req, miss ratio 0.2888, byte miss ratio 0.2888
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size     1188, 2468454 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size     3566, 2468454 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size    11886, 2468454 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size    23773, 2468454 req, miss ratio 0.1595, byte miss ratio 0.1595
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size    47546, 2468454 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO cache size    95093, 2468454 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size      118, 2468454 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size      356, 2468454 req, miss ratio 0.2880, byte miss ratio 0.2880
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size     1188, 2468454 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size     3566, 2468454 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size    11886, 2468454 req, miss ratio 0.1810, byte miss ratio 0.1810
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size    23773, 2468454 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size    47546, 2468454 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns5823.oracleGeneral.zst S3FIFO-d cache size    95093, 2468454 req, miss ratio 0.0516, byte miss ratio 0.0516
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      118, 2468454 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size      356, 2468454 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     1188, 2468454 req, miss ratio 0.2733, byte miss ratio 0.2733
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size     3566, 2468454 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    11886, 2468454 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    23773, 2468454 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    47546, 2468454 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.01-SLRU cache size    95093, 2468454 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      118, 2468454 req, miss ratio 0.4153, byte miss ratio 0.4153
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size      356, 2468454 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     1188, 2468454 req, miss ratio 0.2468, byte miss ratio 0.2468
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size     3566, 2468454 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    11886, 2468454 req, miss ratio 0.1785, byte miss ratio 0.1785
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    23773, 2468454 req, miss ratio 0.1518, byte miss ratio 0.1518
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    47546, 2468454 req, miss ratio 0.0971, byte miss ratio 0.0971
result/tencentBlock.ns5823.oracleGeneral.zst              WTinyLFU-w0.10-SLRU cache size    95093, 2468454 req, miss ratio 0.0544, byte miss ratio 0.0544
