result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size      454, 4659692 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size     1364, 4659692 req, miss ratio 0.2510, byte miss ratio 0.2510
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size     4548, 4659692 req, miss ratio 0.2254, byte miss ratio 0.2254
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size    13646, 4659692 req, miss ratio 0.1997, byte miss ratio 0.1997
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size    45487, 4659692 req, miss ratio 0.1537, byte miss ratio 0.1537
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size    90974, 4659692 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size   181948, 4659692 req, miss ratio 0.1088, byte miss ratio 0.1088
result/tencentBlock.ns18735.oracleGeneral.zst Clock cache size   363896, 4659692 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size      454, 4659692 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size     1364, 4659692 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size     4548, 4659692 req, miss ratio 0.2182, byte miss ratio 0.2182
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size    13646, 4659692 req, miss ratio 0.1932, byte miss ratio 0.1932
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size    45487, 4659692 req, miss ratio 0.1516, byte miss ratio 0.1516
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size    90974, 4659692 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size   181948, 4659692 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns18735.oracleGeneral.zst LHD cache size   363896, 4659692 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size      454, 4659692 req, miss ratio 0.2734, byte miss ratio 0.2734
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size     1364, 4659692 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size     4548, 4659692 req, miss ratio 0.2097, byte miss ratio 0.2097
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size    13646, 4659692 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size    45487, 4659692 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size    90974, 4659692 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size   181948, 4659692 req, miss ratio 0.1047, byte miss ratio 0.1047
result/tencentBlock.ns18735.oracleGeneral.zst ARC cache size   363896, 4659692 req, miss ratio 0.0987, byte miss ratio 0.0987
result/tencentBlock.ns18735.oracleGeneral.zst S3FIFO-1 cache size      454, 4659692 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns18735.oracleGeneral.zst S3FIFO-1 cache size     1364, 4659692 req, miss ratio 0.2405, byte miss ratio 0.2405
result/tencentBlock.ns18735.oracleGeneral.zst S3FIFO-1 cache size     4548, 4659692 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns18735.oracleGeneral.zst S3FIFO-1 cache size    13646, 4659692 req, miss ratio 0.1911, byte miss ratio 0.1911
