result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size      195, 1724406 req, miss ratio 0.5110, byte miss ratio 0.5110
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size      587, 1724406 req, miss ratio 0.4874, byte miss ratio 0.4874
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size     1958, 1724406 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size     5874, 1724406 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size    19580, 1724406 req, miss ratio 0.4132, byte miss ratio 0.4132
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size    39160, 1724406 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size    78321, 1724406 req, miss ratio 0.2469, byte miss ratio 0.2469
result/tencentBlock.ns15819.oracleGeneral.zst Cacheus cache size   156643, 1724406 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size      195, 1724406 req, miss ratio 0.5093, byte miss ratio 0.5093
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size      587, 1724406 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size     1958, 1724406 req, miss ratio 0.4764, byte miss ratio 0.4764
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size     5874, 1724406 req, miss ratio 0.4441, byte miss ratio 0.4441
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size    19580, 1724406 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size    39160, 1724406 req, miss ratio 0.3565, byte miss ratio 0.3565
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size    78321, 1724406 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns15819.oracleGeneral.zst S3FIFO-1 cache size   156643, 1724406 req, miss ratio 0.1186, byte miss ratio 0.1186
result/tencentBlock.ns15819.oracleGeneral.zst clock2 cache size      195, 1724406 req, miss ratio 0.5369, byte miss ratio 0.5369
