result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size      101, 3645178 req, miss ratio 0.5176, byte miss ratio 0.5176
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size      304, 3645178 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size     1014, 3645178 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size     3042, 3645178 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size    10142, 3645178 req, miss ratio 0.1268, byte miss ratio 0.1268
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size    20285, 3645178 req, miss ratio 0.0658, byte miss ratio 0.0658
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size    40571, 3645178 req, miss ratio 0.0419, byte miss ratio 0.0419
result/tencentBlock.ns10394.oracleGeneral.zst LIRS cache size    81142, 3645178 req, miss ratio 0.0308, byte miss ratio 0.0308
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size      101, 3645178 req, miss ratio 0.5391, byte miss ratio 0.5391
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size      304, 3645178 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size     1014, 3645178 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size     3042, 3645178 req, miss ratio 0.3886, byte miss ratio 0.3886
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size    10142, 3645178 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size    20285, 3645178 req, miss ratio 0.0651, byte miss ratio 0.0651
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size    40571, 3645178 req, miss ratio 0.0393, byte miss ratio 0.0393
result/tencentBlock.ns10394.oracleGeneral.zst S3FIFO-1 cache size    81142, 3645178 req, miss ratio 0.0285, byte miss ratio 0.0285
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size      101, 3645178 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size      304, 3645178 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size     1014, 3645178 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size     3042, 3645178 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size    10142, 3645178 req, miss ratio 0.2150, byte miss ratio 0.2150
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size    20285, 3645178 req, miss ratio 0.0677, byte miss ratio 0.0677
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size    40571, 3645178 req, miss ratio 0.0399, byte miss ratio 0.0399
result/tencentBlock.ns10394.oracleGeneral.zst ARC cache size    81142, 3645178 req, miss ratio 0.0285, byte miss ratio 0.0285
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size      101, 3645178 req, miss ratio 0.5811, byte miss ratio 0.5811
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size      304, 3645178 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size     1014, 3645178 req, miss ratio 0.4572, byte miss ratio 0.4572
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size     3042, 3645178 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size    10142, 3645178 req, miss ratio 0.2515, byte miss ratio 0.2515
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size    20285, 3645178 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size    40571, 3645178 req, miss ratio 0.0409, byte miss ratio 0.0409
result/tencentBlock.ns10394.oracleGeneral.zst clock2 cache size    81142, 3645178 req, miss ratio 0.0285, byte miss ratio 0.0285
result/tencentBlock.ns10394.oracleGeneral.zst Cacheus cache size      101, 3645178 req, miss ratio 0.5692, byte miss ratio 0.5692
