result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size      457, 3928459 req, miss ratio 0.5389, byte miss ratio 0.5389
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size     1373, 3928459 req, miss ratio 0.4242, byte miss ratio 0.4242
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size     4578, 3928459 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size    13736, 3928459 req, miss ratio 0.3218, byte miss ratio 0.3218
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size    45789, 3928459 req, miss ratio 0.2695, byte miss ratio 0.2695
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size    91579, 3928459 req, miss ratio 0.2224, byte miss ratio 0.2224
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size   183158, 3928459 req, miss ratio 0.1506, byte miss ratio 0.1506
result/tencentBlock.ns19345.oracleGeneral.zst ARC cache size   366316, 3928459 req, miss ratio 0.1180, byte miss ratio 0.1180
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size      457, 3928459 req, miss ratio 0.5481, byte miss ratio 0.5481
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size     1373, 3928459 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size     4578, 3928459 req, miss ratio 0.3732, byte miss ratio 0.3732
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size    13736, 3928459 req, miss ratio 0.3443, byte miss ratio 0.3443
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size    45789, 3928459 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size    91579, 3928459 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size   183158, 3928459 req, miss ratio 0.1583, byte miss ratio 0.1583
result/tencentBlock.ns19345.oracleGeneral.zst Clock cache size   366316, 3928459 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size      457, 3928459 req, miss ratio 0.5726, byte miss ratio 0.5726
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size     1373, 3928459 req, miss ratio 0.4311, byte miss ratio 0.4311
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size     4578, 3928459 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size    13736, 3928459 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size    45789, 3928459 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size    91579, 3928459 req, miss ratio 0.2262, byte miss ratio 0.2262
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size   183158, 3928459 req, miss ratio 0.1556, byte miss ratio 0.1556
result/tencentBlock.ns19345.oracleGeneral.zst LIRS cache size   366316, 3928459 req, miss ratio 0.1203, byte miss ratio 0.1203
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size      457, 3928459 req, miss ratio 0.6199, byte miss ratio 0.6199
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size     1373, 3928459 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size     4578, 3928459 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size    13736, 3928459 req, miss ratio 0.3655, byte miss ratio 0.3655
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size    45789, 3928459 req, miss ratio 0.2933, byte miss ratio 0.2933
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size    91579, 3928459 req, miss ratio 0.2315, byte miss ratio 0.2315
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size   183158, 3928459 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns19345.oracleGeneral.zst FIFO cache size   366316, 3928459 req, miss ratio 0.1279, byte miss ratio 0.1279
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size      457, 3928459 req, miss ratio 0.5354, byte miss ratio 0.5354
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size     1373, 3928459 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size     4578, 3928459 req, miss ratio 0.3588, byte miss ratio 0.3588
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size    13736, 3928459 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size    45789, 3928459 req, miss ratio 0.2691, byte miss ratio 0.2691
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size    91579, 3928459 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size   183158, 3928459 req, miss ratio 0.1561, byte miss ratio 0.1561
result/tencentBlock.ns19345.oracleGeneral.zst Cacheus cache size   366316, 3928459 req, miss ratio 0.1176, byte miss ratio 0.1176
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size      457, 3928459 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size     1373, 3928459 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size     4578, 3928459 req, miss ratio 0.3640, byte miss ratio 0.3640
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size    13736, 3928459 req, miss ratio 0.3264, byte miss ratio 0.3264
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size    45789, 3928459 req, miss ratio 0.2667, byte miss ratio 0.2667
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size    91579, 3928459 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size   183158, 3928459 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns19345.oracleGeneral.zst LHD cache size   366316, 3928459 req, miss ratio 0.1180, byte miss ratio 0.1180
