result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size      223, 1305420 req, miss ratio 0.6093, byte miss ratio 0.6093
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size      671, 1305420 req, miss ratio 0.5952, byte miss ratio 0.5952
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size     2238, 1305420 req, miss ratio 0.5744, byte miss ratio 0.5744
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size     6714, 1305420 req, miss ratio 0.5635, byte miss ratio 0.5635
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size    22383, 1305420 req, miss ratio 0.5208, byte miss ratio 0.5208
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size    44766, 1305420 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size    89533, 1305420 req, miss ratio 0.2787, byte miss ratio 0.2787
result/tencentBlock.ns14121.oracleGeneral.zst LeCaR cache size   179066, 1305420 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size      223, 1305420 req, miss ratio 0.6135, byte miss ratio 0.6135
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size      671, 1305420 req, miss ratio 0.5959, byte miss ratio 0.5959
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size     2238, 1305420 req, miss ratio 0.5755, byte miss ratio 0.5755
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size     6714, 1305420 req, miss ratio 0.5652, byte miss ratio 0.5652
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size    22383, 1305420 req, miss ratio 0.5243, byte miss ratio 0.5243
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size    44766, 1305420 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size    89533, 1305420 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns14121.oracleGeneral.zst LRU cache size   179066, 1305420 req, miss ratio 0.1730, byte miss ratio 0.1730
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size      223, 1305420 req, miss ratio 0.6636, byte miss ratio 0.6636
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size      671, 1305420 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size     2238, 1305420 req, miss ratio 0.5870, byte miss ratio 0.5870
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size     6714, 1305420 req, miss ratio 0.5708, byte miss ratio 0.5708
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size    22383, 1305420 req, miss ratio 0.5273, byte miss ratio 0.5273
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size    44766, 1305420 req, miss ratio 0.4840, byte miss ratio 0.4840
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size    89533, 1305420 req, miss ratio 0.3123, byte miss ratio 0.3123
result/tencentBlock.ns14121.oracleGeneral.zst FIFO cache size   179066, 1305420 req, miss ratio 0.2085, byte miss ratio 0.2085
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size      223, 1305420 req, miss ratio 0.6095, byte miss ratio 0.6095
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size      671, 1305420 req, miss ratio 0.5951, byte miss ratio 0.5951
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size     2238, 1305420 req, miss ratio 0.5755, byte miss ratio 0.5755
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size     6714, 1305420 req, miss ratio 0.5640, byte miss ratio 0.5640
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size    22383, 1305420 req, miss ratio 0.5519, byte miss ratio 0.5519
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size    44766, 1305420 req, miss ratio 0.4761, byte miss ratio 0.4761
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size    89533, 1305420 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns14121.oracleGeneral.zst clock2 cache size   179066, 1305420 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size      223, 1305420 req, miss ratio 0.5977, byte miss ratio 0.5977
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size      671, 1305420 req, miss ratio 0.5860, byte miss ratio 0.5860
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size     2238, 1305420 req, miss ratio 0.5714, byte miss ratio 0.5714
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size     6714, 1305420 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size    22383, 1305420 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size    44766, 1305420 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size    89533, 1305420 req, miss ratio 0.2794, byte miss ratio 0.2794
result/tencentBlock.ns14121.oracleGeneral.zst Cacheus cache size   179066, 1305420 req, miss ratio 0.1733, byte miss ratio 0.1733
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size      223, 1305420 req, miss ratio 0.6552, byte miss ratio 0.6552
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size      671, 1305420 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size     2238, 1305420 req, miss ratio 0.5781, byte miss ratio 0.5781
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size     6714, 1305420 req, miss ratio 0.5614, byte miss ratio 0.5614
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size    22383, 1305420 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size    44766, 1305420 req, miss ratio 0.4024, byte miss ratio 0.4024
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size    89533, 1305420 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns14121.oracleGeneral.zst LIRS cache size   179066, 1305420 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size      223, 1305420 req, miss ratio 0.6115, byte miss ratio 0.6115
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size      671, 1305420 req, miss ratio 0.5955, byte miss ratio 0.5955
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size     2238, 1305420 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size     6714, 1305420 req, miss ratio 0.5645, byte miss ratio 0.5645
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size    22383, 1305420 req, miss ratio 0.5378, byte miss ratio 0.5378
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size    44766, 1305420 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size    89533, 1305420 req, miss ratio 0.3038, byte miss ratio 0.3038
result/tencentBlock.ns14121.oracleGeneral.zst Clock cache size   179066, 1305420 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size      223, 1305420 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size      671, 1305420 req, miss ratio 0.5853, byte miss ratio 0.5853
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size     2238, 1305420 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size     6714, 1305420 req, miss ratio 0.5612, byte miss ratio 0.5612
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size    22383, 1305420 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size    44766, 1305420 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size    89533, 1305420 req, miss ratio 0.2698, byte miss ratio 0.2698
result/tencentBlock.ns14121.oracleGeneral.zst S3FIFO-1 cache size   179066, 1305420 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size      223, 1305420 req, miss ratio 0.6049, byte miss ratio 0.6049
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size      671, 1305420 req, miss ratio 0.5944, byte miss ratio 0.5944
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size     2238, 1305420 req, miss ratio 0.5743, byte miss ratio 0.5743
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size     6714, 1305420 req, miss ratio 0.5636, byte miss ratio 0.5636
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size    22383, 1305420 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns14121.oracleGeneral.zst LHD cache size    44766, 1305420 req, miss ratio 0.4496, byte miss ratio 0.4496
